cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1506,?,?,?,1,?,?,0,35,0,21,0,0,6,?,7,?,0,?,4,1,8,6,4,0,?,39,2,1,8,5
1981,?,1,?,?,?,4,?,0,0,21,0,8,6,?,7,?,0,0,4,1,0,?,4,?,5,?,2,1,8,5
1425,?,1,?,0,?,4,?,27,?,21,0,0,?,?,7,?,1,?,4,1,0,6,4,0,5,39,2,1,?,5
1424,?,1,?,?,?,4,0,?,1,21,0,0,6,?,7,?,?,0,4,1,0,6,4,0,5,39,2,1,8,?
1627,?,1,?,1,?,4,0,0,0,21,?,0,6,?,7,?,0,0,4,1,?,6,4,0,?,?,2,1,8,5
1311,?,1,?,1,1,4,7,?,0,17,?,17,6,?,7,?,0,0,?,1,12,6,?,0,5,39,2,1,?,5
1310,?,1,?,1,1,4,7,2,0,?,1,0,?,?,7,?,0,?,?,1,?,6,4,0,5,39,2,1,8,5
1421,?,1,?,1,1,4,7,2,0,17,1,?,6,?,7,?,0,0,?,1,12,6,4,4,5,39,2,1,8,?
1420,?,1,?,1,?,4,7,2,0,17,1,0,6,?,7,?,?,0,?,1,?,6,4,4,5,39,2,1,?,5
1283,?,1,?,?,1,4,?,?,23,0,1,2,6,?,7,?,?,?,?,1,2,6,?,?,5,?,?,1,8,5
1282,?,1,?,1,1,4,7,2,23,0,1,41,6,?,7,?,0,?,?,1,?,6,4,?,5,?,2,1,8,5
1598,?,1,?,?,1,?,?,2,?,14,1,0,6,?,?,?,0,0,?,?,?,?,4,31,5,39,2,1,8,5
1607,?,1,?,?,1,4,0,0,0,18,1,?,6,?,7,?,0,?,?,1,2,3,4,0,?,39,0,1,8,5
1606,?,1,?,?,?,4,0,0,0,18,1,0,6,?,7,?,?,0,0,1,2,3,4,0,5,39,0,1,8,5
1639,?,1,?,?,1,4,0,0,?,?,1,0,6,?,7,?,0,0,11,1,2,0,4,0,5,39,0,1,8,5
