cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1506,1,14,?,7,?,3,0,?,0,11,27,3,14,?,0,6,?,?,?,?,20,?,20,1,?,0,?,1,0,?
1980,1,14,3,7,0,3,0,9,0,11,0,3,14,8,0,6,?,0,?,0,20,1,20,1,?,0,?,1,0,?
1425,1,20,3,7,0,3,0,9,1,11,0,3,14,8,0,?,?,?,?,0,20,1,0,1,?,0,?,?,0,14
1424,1,20,?,?,0,?,0,9,0,11,0,3,14,8,?,6,?,0,?,0,20,?,0,?,?,0,?,1,0,14
1627,1,20,?,7,0,?,27,9,0,11,0,?,14,8,1,?,?,0,?,?,?,1,3,1,?,?,?,1,2,14
1626,1,?,3,?,0,?,27,9,1,11,?,3,14,8,1,6,?,0,?,?,?,1,3,1,?,0,?,1,2,14
1421,?,0,3,7,?,?,0,9,7,11,5,3,14,8,1,6,?,0,?,0,20,0,0,1,?,0,?,0,0,?
1420,1,0,3,7,?,3,0,9,7,11,5,?,14,8,1,?,?,?,?,?,?,0,?,1,?,0,?,?,0,14
1283,?,4,3,7,6,3,0,9,0,11,0,3,?,?,0,?,?,?,?,?,20,0,0,1,?,1,?,?,0,14
1599,?,0,3,7,?,3,?,9,?,?,0,?,14,8,0,6,?,0,?,2,20,0,0,1,?,1,?,1,0,?
1598,1,0,3,7,?,3,?,9,0,11,0,3,14,8,0,6,?,?,?,2,20,0,0,1,?,?,?,1,0,14
1607,1,12,3,7,1,3,8,?,0,11,0,3,14,8,0,6,?,8,?,0,7,0,9,1,?,0,?,0,?,?
1606,1,12,3,7,1,?,8,9,0,11,?,3,14,?,0,6,?,0,?,0,7,1,9,1,?,0,?,0,0,?
1639,1,12,3,7,0,3,?,9,0,?,0,3,14,8,?,6,?,1,?,0,7,1,?,1,?,0,?,0,?,0
1638,1,12,3,7,0,3,?,?,?,11,0,?,14,8,?,6,?,1,?,0,7,1,?,?,?,0,?,0,2,0
1435,1,12,3,7,?,3,?,9,0,11,0,3,?,8,0,6,?,0,?,0,?,1,9,1,?,0,?,?,0,0
1333,1,12,3,7,?,3,0,9,0,11,0,3,?,8,0,6,?,14,?,?,?,1,9,1,?,0,?,?,0,?
1332,1,12,3,7,?,3,0,9,0,11,0,3,14,8,0,6,?,14,?,0,7,?,9,1,?,0,?,?,?,0
1520,1,12,3,?,0,3,0,?,0,11,27,0,?,8,0,6,?,0,?,2,7,?,?,?,?,1,?,0,0,0
1505,1,12,3,7,?,3,?,9,0,?,27,0,14,8,0,?,?,0,?,2,7,0,0,1,?,?,?,0,0,6
1504,1,12,3,7,0,3,0,9,0,11,27,0,14,8,0,6,?,0,?,2,7,0,?,1,?,1,?,0,0,6
1491,1,12,3,7,10,3,0,9,0,11,27,?,14,8,0,6,?,14,?,2,7,1,0,?,?,1,?,?,0,0
1490,1,12,3,7,?,3,0,9,0,11,27,?,?,8,0,6,?,14,?,2,7,1,0,1,?,1,?,0,0,0
1755,1,?,3,7,0,3,0,9,0,11,27,?,14,?,0,6,?,14,?,?,7,1,3,?,?,?,?,0,0,0
1754,1,?,3,7,13,3,0,9,0,11,27,?,14,8,0,6,?,14,?,2,7,?,3,1,?,1,?,0,0,0
1303,0,?,3,7,7,3,8,9,0,?,0,6,11,9,0,6,?,?,?,0,10,?,0,0,?,?,?,0,0,3
1302,0,?,3,7,7,?,8,?,0,11,25,6,?,9,0,6,?,0,?,0,10,0,?,4,?,?,?,0,0,3
1523,0,?,3,7,?,3,8,9,11,11,0,6,11,9,0,6,?,?,?,0,0,1,0,0,?,?,?,0,0,3
1522,0,?,?,?,?,3,8,9,0,11,0,?,11,9,?,6,?,?,?,2,0,1,0,0,?,?,?,0,0,3
1448,1,?,3,7,7,3,8,9,?,11,?,6,11,9,0,6,?,0,?,?,0,0,0,13,?,?,?,0,0,?
1349,1,?,3,7,7,3,8,9,0,11,0,6,11,9,?,6,?,0,?,0,0,0,0,?,?,?,?,?,0,3
1348,1,?,3,7,7,3,8,?,0,11,0,6,11,9,0,6,?,0,?,0,0,0,0,?,?,?,?,?,0,3
1971,1,25,3,7,0,?,5,?,0,11,0,3,11,9,0,6,?,?,?,1,0,1,0,0,?,0,?,?,?,3
1970,1,?,3,7,0,3,5,?,0,?,?,3,11,9,1,6,?,23,?,1,0,1,0,0,?,0,?,?,?,3
1052,?,0,3,7,1,3,5,?,0,11,?,3,11,9,?,6,?,23,?,1,?,0,0,0,?,0,?,?,2,3
1193,?,0,3,7,0,3,?,?,0,11,0,3,?,9,?,6,?,0,?,1,3,0,?,?,?,0,?,1,2,3
1192,1,0,3,?,9,3,5,9,0,11,0,3,11,9,0,6,?,0,?,1,0,?,?,0,?,?,?,1,2,3
1125,?,0,3,7,0,?,20,9,0,11,19,3,?,9,0,6,?,0,?,?,0,0,0,?,?,1,?,1,0,3
1124,1,0,3,7,0,?,20,9,0,11,19,3,11,9,0,6,?,0,?,0,0,0,0,?,?,0,?,1,0,3
1035,1,?,3,7,17,3,0,9,?,11,19,3,11,9,0,6,?,?,?,1,0,?,0,0,?,0,?,1,3,3
1034,1,0,3,7,17,3,0,?,0,11,?,3,11,9,?,6,?,?,?,1,0,0,?,0,?,0,?,1,?,3
1119,0,16,?,7,0,3,0,?,0,11,?,0,0,?,?,6,?,0,?,1,?,0,?,13,?,0,?,?,0,0
1118,0,16,?,?,0,3,0,9,0,11,?,0,0,9,?,6,?,0,?,1,16,?,?,?,?,0,?,?,0,0
1161,0,0,?,7,18,3,0,9,?,11,32,0,0,9,?,6,?,0,?,1,16,0,?,13,?,0,?,?,0,0
1160,1,0,?,7,0,?,0,9,0,11,32,0,0,?,?,6,?,0,?,1,16,0,?,13,?,0,?,?,0,0
1411,0,0,3,7,0,3,0,9,0,11,32,?,4,9,0,?,?,0,?,1,0,?,0,?,?,1,?,?,0,0
1483,?,0,?,7,?,3,0,9,0,11,32,?,4,9,?,6,?,?,?,1,6,?,0,0,?,0,?,?,?,0
1482,?,?,3,7,?,3,0,9,0,11,?,?,4,9,0,6,?,8,?,1,6,0,0,0,?,0,?,?,0,0
1112,?,0,3,7,0,3,5,9,2,11,0,?,9,9,1,6,?,0,?,1,0,1,?,0,?,0,?,1,0,?
1405,0,0,3,7,0,?,0,9,2,11,0,3,0,9,0,6,?,3,?,1,?,1,4,0,?,0,?,1,0,0
1457,0,?,?,7,0,?,0,?,?,?,0,3,0,9,0,6,?,0,?,1,0,0,20,0,?,0,?,0,0,0
1339,0,14,3,7,17,?,23,?,2,11,0,3,0,9,0,6,?,27,?,?,0,0,21,?,?,0,?,0,0,0
1338,?,14,3,7,17,3,23,?,2,11,0,3,0,9,1,6,?,0,?,1,0,0,21,?,?,0,?,0,?,0
1287,?,11,3,7,0,3,?,9,?,11,2,3,?,21,1,6,?,0,?,2,19,0,2,0,?,1,?,1,3,0
1286,?,0,3,7,0,3,3,?,11,?,?,?,19,21,1,6,?,0,?,2,19,0,2,0,?,1,?,1,?,0
1150,?,3,?,7,0,3,3,9,11,11,19,3,19,21,1,6,?,0,?,2,19,0,2,0,?,0,?,1,3,0
1159,?,0,?,7,6,?,0,9,23,11,0,3,?,21,1,6,?,0,?,2,19,0,?,4,?,0,?,0,?,?
1158,0,0,3,7,6,3,23,?,0,11,0,?,19,21,1,6,?,0,?,2,19,0,?,4,?,0,?,?,3,0
1253,0,0,3,7,?,3,0,?,0,11,0,3,19,21,1,6,?,0,?,2,19,0,?,4,?,0,?,0,3,0
1252,0,0,3,7,6,3,0,?,0,11,0,3,19,21,1,6,?,0,?,2,19,?,?,?,?,0,?,1,3,0
1342,0,0,3,?,?,3,42,9,0,11,11,0,?,21,0,6,?,13,?,1,19,?,0,0,?,1,?,0,3,0
1111,0,0,3,7,?,3,8,?,0,11,11,3,19,21,1,6,?,10,?,0,?,0,15,0,?,0,?,0,3,?
1110,?,0,3,7,0,?,8,9,0,11,11,0,?,21,1,6,?,10,?,0,19,0,15,0,?,0,?,0,3,?
1071,?,0,3,7,0,?,8,9,0,?,11,0,19,?,0,6,?,10,?,0,19,0,0,0,?,1,?,0,3,?
2029,1,0,3,7,13,3,8,9,0,11,11,0,?,21,2,6,?,10,?,0,19,0,0,0,?,?,?,0,?,?
2028,1,0,3,7,13,3,8,9,0,11,?,0,19,21,2,?,?,10,?,0,19,0,0,0,?,0,?,?,3,?
1191,1,0,3,7,?,3,0,?,?,11,0,?,19,0,1,6,?,2,?,?,19,0,?,29,?,1,?,?,2,0
1190,1,0,?,7,0,3,0,9,0,11,0,0,19,0,1,6,?,2,?,?,?,0,0,29,?,0,?,?,?,?
1299,?,0,3,7,0,3,0,9,4,11,?,0,19,0,1,6,?,0,?,0,19,0,0,29,?,0,?,1,0,0
1263,?,0,?,7,0,3,0,9,?,11,0,3,19,0,1,6,?,0,?,2,?,0,14,?,?,0,?,1,0,12
1262,?,0,3,7,0,3,0,?,?,11,0,3,19,0,1,6,?,0,?,2,19,0,14,0,?,0,?,1,0,12
1377,?,0,3,?,0,3,0,9,7,11,9,3,19,0,1,?,?,0,?,0,19,0,14,0,?,0,?,1,0,10
1376,?,0,3,7,0,3,?,9,0,11,9,3,19,0,1,6,?,0,?,0,19,0,14,0,?,?,?,1,?,?
1251,1,23,3,7,4,?,0,9,0,11,0,0,19,13,1,6,?,0,?,0,19,0,0,0,?,?,?,1,0,0
1250,?,23,3,?,4,3,0,9,0,11,0,0,?,13,1,?,?,0,?,0,19,0,0,0,?,1,?,1,0,0
1079,1,0,3,7,?,3,23,9,0,11,0,0,19,13,1,6,?,13,?,0,19,0,0,0,?,1,?,?,0,0
1078,1,0,3,7,0,3,0,9,0,11,?,0,19,13,1,6,?,13,?,0,19,0,0,0,?,?,?,1,0,0
1173,1,18,?,7,0,3,36,?,?,?,4,?,19,0,?,6,?,0,?,?,19,?,?,8,?,0,?,1,2,0
1172,1,0,3,7,0,3,5,9,23,11,4,?,19,?,1,6,?,0,?,0,?,0,16,0,?,0,?,?,?,0
1407,1,?,3,7,0,3,0,9,0,11,0,?,19,0,?,6,?,0,?,0,19,0,16,0,?,0,?,1,2,0
1406,1,?,?,7,0,3,0,9,?,11,0,0,?,?,1,6,?,0,?,0,19,0,16,0,?,0,?,1,?,0
1007,0,16,?,7,0,3,0,9,11,?,0,?,19,21,0,?,?,3,?,0,0,?,0,0,?,?,?,0,?,4
1973,0,16,?,7,?,3,?,9,11,?,0,0,19,0,0,?,?,3,?,0,0,?,0,16,?,0,?,0,0,4
1059,?,0,?,?,0,3,21,9,11,11,0,0,19,?,0,?,?,3,?,0,?,0,6,8,?,0,?,0,?,4
1866,0,?,3,7,0,3,?,9,11,11,22,0,19,0,0,?,?,3,?,2,?,0,0,0,?,0,?,?,0,4
1885,0,16,3,?,0,3,1,9,?,?,22,0,19,0,0,?,?,?,?,2,0,0,14,0,?,0,?,1,3,4
1884,0,16,?,?,0,3,1,?,11,?,22,?,19,0,?,?,?,3,?,2,?,0,0,0,?,0,?,1,3,4
2044,0,16,3,7,0,3,0,9,?,11,22,0,?,0,0,?,?,?,?,2,16,1,0,0,?,1,?,?,0,4
2030,1,16,3,7,0,3,5,9,11,11,22,0,19,0,1,?,?,?,?,2,0,0,0,0,?,1,?,?,0,4
1099,1,0,3,?,0,3,?,9,11,11,0,3,19,8,?,?,?,3,?,0,19,1,?,0,?,0,?,0,0,?
1098,1,0,3,?,0,3,31,9,11,11,?,3,19,8,0,?,?,3,?,0,?,1,0,?,?,?,?,0,0,4
1023,?,0,?,7,18,3,35,9,11,11,29,0,19,8,0,?,?,3,?,0,0,1,0,0,?,?,?,?,0,4
1022,0,0,?,7,18,3,0,9,11,?,?,6,19,8,0,?,?,3,?,0,0,1,?,0,?,?,?,0,0,4
983,?,0,?,7,0,?,0,9,11,11,29,?,19,8,1,?,?,3,?,?,0,?,?,0,?,0,?,0,0,4
1964,0,0,?,7,9,3,0,9,11,11,29,?,19,8,0,?,?,3,?,0,0,0,?,?,?,0,?,0,0,?
1300,1,0,3,7,10,3,0,9,11,11,21,?,19,17,0,6,?,3,?,0,24,0,0,1,?,0,?,0,0,0
1133,1,0,3,7,10,3,?,9,?,11,0,0,19,?,0,6,?,?,?,0,?,0,0,0,?,0,?,0,2,0
1132,1,0,3,7,?,3,?,9,11,11,0,0,19,?,0,6,?,?,?,0,0,0,0,?,?,0,?,0,?,0
1477,1,0,3,7,0,3,0,9,11,11,?,0,19,?,?,?,?,3,?,0,0,0,0,0,?,0,?,1,0,0
1727,?,0,?,7,0,3,0,?,11,11,0,?,?,?,?,?,?,3,?,?,0,2,0,?,?,0,?,?,?,0
1726,1,?,3,7,0,?,0,?,11,?,0,0,?,?,?,6,?,3,?,?,0,2,0,4,?,0,?,1,0,0
1095,1,5,3,7,0,3,0,9,11,11,14,?,19,17,0,6,?,3,?,0,0,0,0,0,?,0,?,1,0,4
1094,1,5,3,7,?,3,?,?,11,?,0,0,19,17,0,6,?,3,?,0,0,?,0,0,?,0,?,1,0,4
1045,1,5,3,7,?,?,0,?,11,11,0,0,19,17,0,6,?,?,?,0,0,?,0,0,?,0,?,?,0,?
1044,1,5,3,7,0,3,0,9,?,11,?,0,19,17,0,?,?,?,?,0,8,?,0,?,?,?,?,?,0,0
1165,1,0,3,7,0,3,0,?,11,11,0,0,?,17,0,6,?,3,?,0,32,0,0,4,?,0,?,?,0,?
1081,?,0,3,7,0,3,0,9,11,11,0,?,19,17,0,?,?,3,?,?,32,0,0,4,?,0,?,0,0,6
1080,1,0,3,7,0,3,0,9,11,11,0,0,?,17,0,6,?,3,?,2,32,0,0,4,?,?,?,?,?,6
1763,1,0,3,?,0,3,17,9,0,11,0,6,?,3,0,6,0,10,?,2,5,1,0,0,?,0,?,?,?,10
1762,1,0,3,7,?,3,17,9,?,11,0,6,?,3,0,6,0,10,?,?,?,1,0,0,?,?,?,1,0,10
1785,1,0,3,7,10,?,17,9,0,11,0,6,?,3,?,6,0,10,?,2,5,?,0,0,?,0,?,1,0,10
1892,1,27,?,7,0,3,0,9,0,11,0,6,?,3,0,6,0,10,?,2,5,1,0,1,?,?,?,1,?,10
1805,1,?,3,7,?,3,0,9,0,11,0,?,?,3,?,6,0,10,?,2,5,1,0,1,?,0,?,1,0,10
1747,1,25,?,7,0,3,0,9,3,11,27,6,?,3,1,6,?,10,?,2,5,1,0,0,?,0,?,1,0,?
1746,1,25,3,7,?,3,0,9,?,11,27,6,?,3,1,?,?,10,?,?,5,1,?,0,?,0,?,1,0,10
988,1,25,3,7,0,3,0,9,0,11,27,6,?,?,1,?,0,10,?,2,5,1,?,0,?,0,?,1,0,10
1093,1,0,?,7,16,3,0,9,36,11,0,?,?,3,1,6,8,10,?,?,5,1,0,0,?,1,?,1,0,10
1092,1,0,3,7,0,3,0,9,36,11,0,6,?,?,1,6,8,10,?,2,5,1,0,0,?,1,?,1,2,10
1743,1,15,3,?,4,?,0,9,0,11,19,?,?,3,0,6,0,10,?,2,0,1,3,4,?,1,?,1,?,?
1742,1,15,3,?,0,?,0,9,0,11,19,0,?,3,0,6,0,10,?,2,0,1,3,4,?,?,?,1,0,?
976,1,15,3,7,0,?,0,9,11,11,19,0,?,3,0,6,0,10,?,2,0,1,0,4,?,?,?,1,0,?
1579,1,15,3,7,0,3,0,9,0,11,19,6,?,3,0,6,0,?,?,2,0,1,0,?,?,0,?,1,0,0
1578,1,?,?,7,0,3,0,9,0,11,19,6,?,?,0,6,0,10,?,?,0,?,?,?,?,0,?,1,0,0
1724,?,15,3,7,0,3,1,9,?,11,19,6,?,?,0,6,0,10,?,2,0,1,0,?,?,0,?,1,0,0
1365,?,15,3,7,0,?,0,9,0,11,19,0,?,?,1,6,0,?,?,2,0,1,0,0,?,0,?,1,?,14
1364,?,?,3,7,0,?,0,9,0,11,19,0,?,3,?,6,0,10,?,2,0,1,0,?,?,0,?,?,0,14
1668,1,15,3,?,0,?,0,9,0,11,19,0,?,3,1,6,11,?,?,2,0,1,16,0,?,0,?,1,0,?
1903,1,15,?,7,0,3,0,9,0,11,19,?,?,3,0,6,2,?,?,2,0,1,0,?,?,0,?,1,?,12
1902,?,15,3,7,0,3,0,9,0,11,19,0,?,3,0,6,2,10,?,2,0,1,0,0,?,0,?,1,?,?
1666,?,?,3,7,0,3,0,9,0,11,19,0,?,3,0,6,2,10,?,?,?,?,0,0,?,0,?,1,0,0
1815,1,0,?,7,0,3,0,?,4,11,?,3,19,3,0,6,0,10,?,2,0,1,3,0,?,0,?,1,2,0
1886,1,0,?,7,0,3,0,?,4,11,0,3,19,?,?,?,0,10,?,2,?,?,3,0,?,1,?,1,2,0
1943,1,0,?,?,0,3,0,?,4,11,0,?,19,3,0,6,0,10,?,2,?,1,0,0,?,1,?,1,2,0
1942,?,?,3,?,0,3,0,?,4,11,0,3,19,3,0,6,0,10,?,?,?,1,0,0,?,1,?,1,2,0
2008,1,0,3,7,0,3,?,?,?,11,0,?,19,3,0,6,?,10,?,2,?,?,16,0,?,1,?,?,2,?
1859,1,19,?,7,10,3,0,?,4,?,0,3,19,3,0,?,0,?,?,2,7,1,15,?,?,?,?,?,2,4
1858,1,19,3,7,10,?,0,?,4,11,0,?,19,3,0,?,0,10,?,2,7,1,15,27,?,0,?,1,2,4
1879,1,0,3,7,0,3,0,?,4,11,0,3,19,3,?,?,0,10,?,2,?,1,0,27,?,0,?,?,2,4
1878,1,0,3,?,?,3,0,?,4,11,?,3,19,3,0,?,?,10,?,2,0,1,0,27,?,0,?,?,2,4
1029,1,0,3,7,?,3,0,?,4,11,0,3,?,3,0,6,0,10,?,2,3,1,0,27,?,0,?,1,2,4
2042,1,0,3,?,?,3,0,?,?,11,0,3,19,3,0,6,0,10,?,2,0,1,0,27,?,0,?,1,2,4
1575,1,20,3,7,13,3,1,9,4,11,3,6,19,3,0,6,?,10,?,2,0,1,0,0,?,0,?,1,2,4
1574,1,20,3,7,13,3,1,?,4,11,3,6,19,3,0,6,?,10,?,2,?,1,0,?,?,0,?,?,2,4
1715,1,0,3,7,13,3,1,?,4,11,3,6,?,3,?,6,?,10,?,2,0,1,0,0,?,0,?,1,2,4
1714,1,0,3,7,13,?,1,9,4,11,3,?,19,?,0,6,?,10,?,2,0,1,0,?,?,?,?,1,2,4
1765,1,0,3,?,0,3,?,9,4,11,3,0,19,?,0,6,?,10,?,2,0,1,0,0,?,?,?,1,2,4
1764,1,0,3,7,0,3,0,9,4,11,3,0,?,3,0,6,?,10,?,2,0,1,0,0,?,0,?,1,2,4
1787,1,0,3,7,0,3,0,?,4,11,3,3,19,3,0,6,?,10,?,2,0,1,?,0,?,0,?,1,2,4
1786,1,0,3,7,0,3,0,9,4,11,?,0,19,3,0,6,?,10,?,2,0,1,0,0,?,0,?,1,2,4
1545,?,0,?,?,0,3,0,9,4,11,?,0,19,3,?,6,?,10,?,2,?,?,0,0,?,?,?,1,2,0
1544,1,0,3,7,?,3,?,9,4,?,3,?,19,3,?,?,?,?,?,?,?,?,0,0,?,0,?,1,2,0
1537,1,0,3,7,0,3,?,?,?,11,?,?,19,?,1,6,?,10,?,2,?,1,0,?,?,?,?,1,?,?
1536,1,?,3,7,0,3,0,9,4,11,3,0,?,3,1,?,?,10,?,2,?,1,0,0,?,0,?,1,2,?
1373,?,?,3,7,0,3,42,9,4,11,3,?,?,3,1,?,?,10,?,?,?,1,0,0,?,0,?,1,2,?
1372,1,?,3,7,0,3,?,9,4,11,3,?,?,3,1,6,?,?,?,2,?,1,0,?,?,0,?,1,?,?
1043,0,23,3,7,?,3,?,9,0,11,21,?,0,11,0,6,0,10,?,2,0,0,0,2,?,?,12,1,0,?
1042,0,23,?,7,?,3,0,9,0,11,21,?,0,11,?,6,0,10,?,2,0,?,0,2,?,1,12,?,0,?
2037,0,23,3,?,?,?,0,9,?,11,21,0,?,11,0,6,0,10,?,?,24,0,?,2,?,?,12,1,0,0
2036,0,23,3,7,?,3,0,9,0,11,21,?,0,11,0,6,?,10,?,2,24,0,?,2,?,0,12,1,0,0
1921,0,23,3,7,?,3,7,9,0,11,21,0,0,0,1,?,?,?,?,0,0,1,0,2,?,0,12,1,0,0
1920,0,23,3,7,?,3,7,9,0,11,21,0,0,0,1,6,0,10,?,?,0,1,0,2,?,0,12,1,0,0
1024,1,23,3,7,?,3,?,9,0,11,?,0,0,0,1,6,?,10,?,0,0,?,0,?,?,0,?,1,0,0
1040,0,23,?,7,0,3,9,9,0,11,21,0,0,21,0,6,0,10,?,1,0,1,?,2,?,1,12,?,0,0
2007,1,23,3,7,0,3,0,9,?,11,21,5,0,0,0,6,6,10,?,0,0,1,0,2,?,1,12,?,0,0
2006,1,23,?,7,0,3,?,9,?,11,21,5,?,0,?,?,6,10,?,0,0,1,0,2,?,1,?,1,0,0
2012,?,23,3,7,?,3,0,9,?,11,?,5,0,0,?,6,0,10,?,0,0,1,0,2,?,1,?,1,?,0
1649,0,23,3,7,0,3,0,9,0,11,21,0,0,0,0,6,?,10,?,0,?,1,0,2,?,0,12,1,0,12
1648,0,23,?,7,0,?,?,9,0,11,21,?,0,0,0,6,0,10,?,0,0,?,0,2,?,?,12,1,?,12
1985,0,23,3,7,0,3,0,9,?,11,21,0,15,0,0,?,0,10,?,0,0,1,0,2,?,?,?,1,0,12
1984,0,?,3,?,0,3,0,9,?,11,21,?,15,0,0,6,0,10,?,0,0,1,0,2,?,0,12,1,0,12
1583,0,23,3,7,?,?,20,9,0,11,21,0,0,0,0,?,?,10,?,0,?,1,0,?,?,0,12,1,0,0
