cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1980,2,2,0,1,1,16,?,0,0,5,5,?,0,0,2,4,0,2,0,41,1,?,?,0,?,?,22,2,1,0
1425,2,0,?,?,0,16,31,0,?,0,5,3,?,?,2,?,0,2,0,41,1,0,0,0,?,?,22,2,1,?
1424,2,?,0,?,0,16,?,0,?,0,5,3,0,?,2,4,0,?,0,?,?,0,0,0,?,?,?,2,1,?
1627,2,0,0,1,0,16,?,0,0,0,5,3,?,0,2,4,0,2,0,41,1,0,0,?,?,?,22,2,1,0
1420,?,2,4,1,0,16,5,?,0,5,5,3,2,0,2,4,0,0,0,41,1,0,?,0,10,3,?,2,1,0
1283,?,2,4,?,?,?,5,?,0,0,5,3,?,0,2,?,3,0,0,41,1,0,0,?,10,?,22,2,?,0
1282,?,2,?,1,0,16,?,6,0,0,5,3,2,?,2,?,3,0,0,?,1,0,?,0,10,?,22,2,1,0
1599,?,?,4,1,?,16,5,6,0,0,5,?,2,0,2,4,0,?,0,41,?,?,0,?,10,?,22,2,1,0
1598,?,0,4,1,0,16,5,6,0,0,5,3,2,0,2,4,?,0,0,41,1,?,0,0,10,?,22,2,1,0
1521,?,0,?,?,1,?,0,17,0,?,?,3,?,0,2,4,0,0,0,41,?,0,0,0,10,?,22,?,1,0
1520,?,0,?,1,1,16,0,17,?,0,?,3,0,9,2,4,0,0,0,41,?,0,0,0,10,0,22,2,1,0
1505,?,0,0,1,1,16,0,17,0,0,5,3,0,0,2,?,0,0,0,41,?,1,0,0,10,0,22,?,?,10
1504,?,0,0,1,1,16,0,17,?,?,?,3,0,0,2,4,0,0,0,41,?,?,0,0,10,0,22,?,1,10
1491,?,0,0,1,1,16,0,17,0,5,5,?,0,0,?,4,?,0,0,?,1,0,0,0,10,0,22,2,1,0
1755,?,0,?,1,1,16,0,17,0,5,5,3,0,?,?,4,?,1,0,?,1,0,0,2,?,0,22,2,1,27
1303,0,2,?,0,0,16,2,0,0,0,?,3,0,0,0,4,1,0,1,41,1,?,8,0,10,0,22,0,1,2
1302,0,2,?,0,0,16,2,0,0,0,5,3,0,0,2,4,1,?,1,41,1,0,8,0,10,?,?,0,1,2
1449,?,0,?,0,0,16,2,?,?,0,?,3,0,0,0,?,0,0,?,41,1,0,8,0,10,0,?,2,1,2
1349,0,0,?,0,0,16,2,?,?,0,5,3,0,?,0,4,0,?,1,?,?,0,8,0,?,?,22,0,1,?
1348,0,?,?,0,0,?,2,0,0,0,5,3,?,0,0,4,0,0,1,41,?,0,8,0,?,2,22,0,1,?
1970,?,?,0,0,1,?,2,7,10,0,5,3,0,0,0,?,0,2,?,41,?,0,0,2,10,2,22,2,1,?
1193,2,0,0,0,?,16,2,7,0,0,5,?,0,0,?,?,0,?,0,41,1,0,1,1,10,2,22,0,1,0
1125,?,2,?,0,0,16,2,7,?,0,5,3,3,0,0,?,?,2,16,?,1,0,8,?,10,?,?,6,1,3
1124,?,2,5,0,?,16,?,7,12,0,5,3,0,0,0,?,0,2,16,41,1,0,8,0,10,0,22,6,?,3
1118,?,?,0,0,0,16,2,?,0,?,?,3,?,15,2,4,1,0,?,41,1,?,5,1,10,0,22,2,1,41
1339,2,0,0,0,1,16,2,?,?,?,5,3,3,15,2,?,0,0,16,41,1,0,5,?,10,0,22,2,?,10
1287,0,0,4,?,0,16,0,8,0,0,5,3,3,0,?,?,0,0,21,0,?,?,0,2,10,2,22,0,?,0
1286,0,0,4,?,1,16,0,8,0,0,?,3,3,0,?,?,0,0,21,0,1,0,0,2,10,?,22,0,1,0
1150,0,0,4,0,1,?,0,8,6,?,5,3,?,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,5
1159,?,2,4,0,0,16,0,?,0,0,5,3,3,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,27
1158,0,2,?,0,1,16,0,0,0,0,5,3,?,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,?,27
1253,0,2,?,0,0,?,0,0,0,0,5,3,3,?,0,?,0,0,21,0,1,0,0,0,10,?,?,?,1,27
1343,0,0,4,0,0,?,0,1,10,0,5,3,?,0,?,?,0,2,?,?,1,0,2,0,10,2,22,?,1,0
1719,?,0,4,0,0,?,?,1,0,5,5,3,0,0,0,?,1,?,?,?,1,0,2,0,10,2,22,?,1,28
1718,0,0,4,0,0,?,0,1,0,5,5,3,?,0,0,?,1,0,21,0,1,0,2,0,10,2,22,?,1,28
1111,0,?,4,1,?,?,0,?,10,0,?,3,?,5,2,?,0,2,21,16,1,0,2,2,10,2,22,0,1,0
1110,?,0,4,?,0,?,0,0,0,0,5,3,8,?,0,?,0,2,21,?,1,1,2,2,10,2,22,0,1,?
1071,0,0,4,?,0,?,0,7,0,5,5,3,3,0,0,?,0,2,21,?,1,2,2,0,?,2,22,0,1,0
2029,0,0,4,0,0,?,0,7,?,5,5,3,3,0,0,?,0,2,21,0,1,?,2,0,?,2,22,?,1,0
1191,2,?,4,0,1,16,0,7,0,?,5,3,?,27,2,?,0,0,21,0,1,?,0,?,10,2,22,0,1,0
1190,2,?,4,?,?,?,0,0,0,0,5,?,0,27,2,?,?,0,21,0,1,1,1,?,?,2,22,0,1,0
1298,2,0,?,0,1,16,0,0,0,0,5,3,0,27,?,?,?,?,21,0,1,1,0,5,10,2,22,0,?,0
1263,2,0,4,0,1,16,0,0,0,0,5,?,2,27,?,?,?,2,21,0,?,1,8,?,?,2,?,0,1,0
1262,2,0,?,0,1,16,6,0,0,0,5,3,2,27,?,?,0,?,21,0,1,1,0,0,?,2,22,0,1,0
1376,2,0,4,0,1,16,0,?,0,0,5,3,0,27,2,?,1,0,21,0,1,1,0,0,10,2,22,0,1,0
1250,2,?,4,1,1,16,0,0,?,0,5,3,0,27,0,?,0,?,21,4,1,1,0,0,10,2,?,0,?,0
1407,2,2,4,1,1,?,?,0,?,0,5,?,0,27,0,?,?,0,21,0,1,1,1,0,10,2,22,?,?,0
1406,2,2,4,1,1,?,0,0,?,0,5,3,0,27,0,?,0,0,21,0,?,1,0,0,10,2,22,0,1,0
1007,0,0,4,?,1,16,27,0,14,0,?,3,7,17,0,?,0,0,21,0,1,1,?,0,10,3,22,2,1,0
1973,?,0,4,0,1,16,27,0,?,0,5,3,7,?,?,?,?,0,21,?,1,1,2,0,10,3,22,2,1,0
1972,?,0,?,0,1,16,?,0,?,?,5,?,7,?,0,?,?,0,21,?,1,1,?,0,10,3,22,2,1,0
1059,0,?,4,?,1,?,27,0,14,0,5,3,0,17,0,?,0,0,21,22,1,0,10,?,10,3,22,2,1,0
1866,0,0,4,0,0,16,?,5,14,0,5,3,3,17,0,?,?,2,21,?,1,0,0,0,10,3,22,2,1,0
1885,0,0,4,0,0,16,27,0,14,0,?,3,3,17,0,?,0,2,?,?,1,0,0,?,10,3,22,2,1,0
1884,0,0,4,0,0,16,27,0,14,0,?,3,?,17,0,?,0,2,21,0,1,?,0,0,10,3,?,0,?,0
2045,?,0,4,0,1,16,27,0,14,0,5,3,?,17,0,?,0,0,21,7,1,0,1,?,10,?,22,0,1,0
2030,0,0,4,0,1,?,27,0,?,0,5,3,3,17,0,?,0,?,21,7,1,0,?,0,10,3,22,0,1,0
1099,0,2,4,3,1,16,27,6,14,0,5,3,0,17,0,?,0,0,21,3,1,1,?,0,10,3,22,0,1,0
1049,?,0,4,3,0,16,27,6,?,0,5,3,0,?,0,?,0,0,21,?,1,1,0,0,10,?,?,0,1,?
1048,?,0,4,3,0,?,27,6,14,?,5,3,0,17,0,?,0,0,21,?,1,1,9,0,?,?,22,?,1,0
1023,0,2,4,3,1,16,27,?,?,0,5,3,?,17,0,?,0,?,21,?,?,1,0,0,10,3,22,0,1,0
983,0,0,4,3,0,16,27,0,14,0,?,3,?,17,?,?,?,0,21,3,1,?,0,2,10,3,22,0,1,1
1965,0,0,4,3,0,16,27,0,14,0,5,3,3,17,0,?,?,0,21,3,1,1,0,?,10,?,22,0,1,1
1964,0,0,4,?,0,?,27,0,14,0,5,3,3,17,0,?,1,0,21,3,1,1,0,0,10,3,22,?,1,1
1301,?,1,4,?,1,16,27,11,0,5,5,3,3,17,2,?,?,0,21,0,1,?,?,0,?,2,22,2,1,0
