cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,2,0,0,1,1,16,3,?,0,0,5,3,0,0,2,4,0,2,0,41,1,1,0,7,?,?,?,?,1,0
1980,2,2,0,1,1,16,?,0,0,5,5,?,0,0,2,4,0,2,0,41,1,?,?,0,?,?,22,2,1,0
1310,?,0,4,1,0,16,5,?,6,0,5,3,2,?,2,4,3,0,6,41,1,0,1,0,10,0,22,2,1,0
1421,?,0,?,1,0,16,5,0,0,0,5,3,?,0,2,4,0,0,0,41,1,0,?,0,10,3,?,?,1,0
1599,?,?,4,1,?,16,5,6,0,0,5,?,2,0,2,4,0,?,0,41,?,?,0,?,10,?,22,2,1,0
1598,?,0,4,1,0,16,5,6,0,0,5,3,2,0,2,4,?,0,0,41,1,?,0,0,10,?,22,2,1,0
1606,0,0,5,?,1,16,?,8,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,10,0,22,0,1,0
1639,0,0,?,1,1,?,0,8,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,5,10,0,22,?,1,?
1638,0,?,0,1,?,?,?,?,0,?,5,3,0,0,2,4,?,2,0,41,1,0,0,0,10,0,22,0,1,0
1435,0,0,?,1,?,16,0,?,26,0,5,3,0,?,?,4,0,2,?,41,1,0,0,0,10,2,22,0,1,0
1332,0,?,0,1,?,16,41,?,0,0,5,?,0,?,2,4,0,2,0,41,?,0,1,?,10,0,?,0,1,0
1521,?,0,?,?,1,?,0,17,0,?,?,3,?,0,2,4,0,0,0,41,?,0,0,0,10,?,22,?,1,0
1520,?,0,?,1,1,16,0,17,?,0,?,3,0,9,2,4,0,0,0,41,?,0,0,0,10,0,22,2,1,0
1504,?,0,0,1,1,16,0,17,?,?,?,3,0,0,2,4,0,0,0,41,?,?,0,0,10,0,22,?,1,10
1491,?,0,0,1,1,16,0,17,0,5,5,?,0,0,?,4,?,0,0,?,1,0,0,0,10,0,22,2,1,0
1490,?,0,0,1,1,16,0,17,?,5,5,3,0,0,?,4,0,0,0,?,1,0,0,1,10,0,22,2,1,0
1754,?,0,0,1,?,16,0,17,0,5,5,3,?,0,2,4,1,1,0,?,1,0,0,2,?,0,22,2,1,?
1303,0,2,?,0,0,16,2,0,0,0,?,3,0,0,0,4,1,0,1,41,1,?,8,0,10,0,22,0,1,2
1302,0,2,?,0,0,16,2,0,0,0,5,3,0,0,2,4,1,?,1,41,1,0,8,0,10,?,?,0,1,2
1523,0,0,?,?,?,16,2,0,0,?,?,3,0,0,0,4,0,0,1,41,1,0,8,0,10,2,22,0,1,2
1522,0,?,?,?,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,?
1448,2,0,?,0,0,?,2,?,0,0,?,3,0,34,0,4,0,0,1,41,1,?,?,0,10,0,22,0,1,2
1349,0,0,?,0,0,16,2,?,?,0,5,3,0,?,0,4,0,?,1,?,?,0,8,0,?,?,22,0,1,?
1348,0,?,?,0,0,?,2,0,0,0,5,3,?,0,0,4,0,0,1,41,?,0,8,0,?,2,22,0,1,?
1970,?,?,0,0,1,?,2,7,10,0,5,3,0,0,0,?,0,2,?,41,?,0,0,2,10,2,22,2,1,?
1124,?,2,5,0,?,16,?,7,12,0,5,3,0,0,0,?,0,2,16,41,1,0,8,0,10,0,22,6,?,3
1119,2,?,0,0,0,16,2,?,0,0,5,3,0,15,2,?,1,0,0,41,1,1,5,1,10,0,?,2,1,4
1118,?,?,0,0,0,16,2,?,0,?,?,3,?,15,2,4,1,0,?,41,1,?,5,1,10,0,22,2,1,41
1160,?,?,?,0,0,?,2,?,8,0,5,3,?,15,2,4,1,0,0,41,?,1,5,1,10,2,22,2,?,0
1410,2,?,?,2,0,16,2,?,0,?,5,3,0,15,?,4,1,2,9,?,1,0,5,1,10,2,?,2,1,0
1483,2,?,5,?,0,16,2,?,0,5,?,?,0,15,2,4,1,?,0,41,1,?,5,1,?,2,22,2,1,0
1113,2,?,4,?,1,16,2,?,0,0,5,3,?,15,?,?,1,0,0,41,1,0,5,1,10,0,22,2,1,?
1405,2,0,0,0,0,16,2,?,0,1,5,3,0,15,2,?,0,0,0,41,?,0,5,?,10,0,22,2,1,0
1457,2,2,?,0,1,16,2,?,10,0,5,3,0,15,2,4,0,2,?,41,1,0,5,1,10,2,?,?,?,0
1338,2,0,0,?,1,16,2,?,?,0,5,3,3,?,?,4,0,0,16,41,1,?,5,?,?,0,22,2,1,0
1151,0,0,?,0,?,?,0,8,?,0,5,?,?,0,0,?,0,0,21,0,1,?,0,0,10,2,22,0,1,5
1159,?,2,4,0,0,16,0,?,0,0,5,3,3,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,27
1252,?,?,4,0,0,16,0,0,0,?,5,3,3,0,0,?,0,0,21,0,?,0,0,0,10,2,22,?,1,27
1343,0,0,4,0,0,?,0,1,10,0,5,3,?,0,?,?,0,2,?,?,1,0,2,0,10,2,22,?,1,0
1719,?,0,4,0,0,?,?,1,0,5,5,3,0,0,0,?,1,?,?,?,1,0,2,0,10,2,22,?,1,28
1111,0,?,4,1,?,?,0,?,10,0,?,3,?,5,2,?,0,2,21,16,1,0,2,2,10,2,22,0,1,0
1110,?,0,4,?,0,?,0,0,0,0,5,3,8,?,0,?,0,2,21,?,1,1,2,2,10,2,22,0,1,?
1071,0,0,4,?,0,?,0,7,0,5,5,3,3,0,0,?,0,2,21,?,1,2,2,0,?,2,22,0,1,0
2029,0,0,4,0,0,?,0,7,?,5,5,3,3,0,0,?,0,2,21,0,1,?,2,0,?,2,22,?,1,0
2028,0,0,4,?,?,?,?,7,0,5,5,3,?,0,0,?,0,?,21,0,1,0,2,0,10,2,?,0,1,0
