cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0
I2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,5,0,0,0,0,0
I3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,7,0,5,0,9,0,0,0
I4,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,17,2,0,0,0,0,0,7,0,5,0,9,0,0,0
I5,0,4,1,7,0,0,0,0,0,0,0,0,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,0
I6,17,4,1,7,0,0,0,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,9,13,0,0
I7,17,4,1,7,0,0,0,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,9,13,8,5
I8,17,4,1,7,2,0,9,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,9,13,8,5
1981,17,4,d,7,2,0,9,0,s,3,0,0,8,1,2,s,2,0,29,0,0,6,7,0,5,0,9,13,8,5
I12,17,4,1,7,2,0,9,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,s,13,8,5
I13,17,4,1,7,2,0,9,0,0,0,7,0,0,1,2,17,2,5,29,0,0,6,7,0,5,0,s,13,8,5
1425,17,s,d,7,2,0,9,0,0,0,7,0,0,1,2,d,2,5,29,0,0,6,7,d,5,0,s,13,8,5
1424,17,4,1,7,2,3,9,d,0,0,7,0,0,1,2,d,2,5,29,d,0,6,7,5,5,0,s,13,8,5
1626,17,s,1,7,2,35,9,0,d,0,0,d,8,1,2,s,2,d,29,0,0,6,7,0,5,0,s,13,8,5
I15,17,4,1,7,0,0,3,0,0,3,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,9,13,8,5
1310,17,4,d,7,0,0,d,0,2,3,34,0,5,s,2,17,2,d,29,d,0,6,7,5,5,s,d,13,d,5
I20,17,4,1,7,0,0,3,2,0,3,0,0,0,1,2,17,2,0,29,0,0,6,7,5,5,0,9,13,8,5
1283,17,d,1,7,0,0,3,2,0,3,0,4,0,1,2,17,2,d,29,d,d,6,7,5,5,0,9,13,8,5
1282,d,4,1,7,d,0,3,2,0,3,0,0,8,1,2,17,2,0,29,0,0,6,d,5,5,d,d,13,8,5
I22,17,4,1,7,0,0,11,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,0,9,13,14,0
I23,17,4,1,7,1,0,11,0,0,0,0,0,0,1,2,17,2,0,29,3,0,6,7,0,5,0,9,13,14,0
1638,17,4,1,7,1,0,11,0,0,d,27,4,0,d,2,17,2,4,29,3,0,6,7,0,5,0,d,13,14,0
I27,17,4,1,7,1,27,11,0,0,3,12,4,0,1,2,17,2,0,29,3,0,6,7,0,5,0,9,13,14,0
1434,17,4,1,7,1,27,11,d,s,3,12,4,0,1,2,d,s,d,29,3,2,6,7,5,5,0,9,13,14,0
1333,17,4,1,7,1,27,11,0,0,3,12,d,d,1,2,17,2,0,29,3,0,6,7,0,5,1,9,13,14,10
I30,17,4,1,7,0,0,11,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,1,9,13,14,0
I31,17,4,1,7,0,0,11,0,0,0,0,0,0,1,2,17,2,15,29,0,0,6,7,0,5,1,9,13,14,0
1520,17,4,d,7,0,0,d,3,0,0,6,0,8,d,2,17,2,15,29,0,s,6,7,0,5,1,9,13,14,d
1505,17,4,1,7,0,d,11,0,0,0,0,0,0,1,2,17,d,15,29,0,0,6,7,d,5,1,9,13,14,0
I34,17,4,1,7,0,0,11,0,0,0,0,0,0,1,2,17,2,0,29,0,0,6,7,0,5,1,9,13,14,0
1491,17,4,1,d,d,d,d,0,0,0,18,0,0,1,2,s,2,0,29,0,2,6,7,0,5,1,9,d,14,d
1755,17,4,1,7,0,d,11,0,2,8,4,0,0,1,2,d,2,19,29,0,0,6,7,0,5,1,d,13,14,0
I37,0,4,1,7,1,0,0,0,0,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,0
I38,0,4,1,7,1,0,0,0,0,3,0,3,0,1,2,17,2,0,29,0,0,0,7,5,5,0,9,13,0,0
I39,0,4,1,7,1,0,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,5,5,0,9,s,19,0
I40,0,4,1,7,1,0,0,7,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,5,5,0,9,s,19,0
1302,0,4,1,7,d,0,8,7,2,3,0,3,0,1,d,17,2,0,29,15,0,0,7,5,5,0,9,s,19,d
1523,0,4,1,7,1,10,d,7,2,3,0,3,0,1,2,17,2,5,d,0,d,0,7,5,5,1,d,s,19,0
I45,0,4,1,7,1,0,0,0,2,3,0,3,0,1,2,17,2,16,29,0,0,0,7,5,5,0,9,s,19,0
1349,0,4,1,7,1,d,s,2,2,3,0,3,0,1,2,17,2,16,29,0,0,0,d,5,d,d,9,s,19,0
1348,d,4,1,7,1,0,d,0,2,3,0,3,0,1,2,d,d,d,29,0,d,d,7,d,5,d,9,s,d,0
I47,0,4,1,7,1,0,0,0,0,3,0,3,0,1,2,17,2,0,29,0,0,0,7,5,5,0,9,13,0,0
1052,d,s,1,7,1,0,5,0,0,d,0,3,8,d,2,17,2,0,29,s,2,0,7,5,d,d,9,d,d,0
1193,0,4,1,d,1,d,s,0,0,3,0,3,0,1,2,17,d,0,29,0,0,d,7,5,5,0,9,13,0,0
I54,0,4,1,7,1,34,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
I55,0,4,1,7,1,34,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
1119,s,4,1,7,1,34,d,0,2,3,0,d,0,1,2,17,2,0,29,0,0,0,s,0,5,1,9,13,0,1
I59,0,4,1,7,1,34,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
I60,0,4,s,7,1,34,0,0,2,3,42,3,0,1,2,17,2,10,29,0,0,0,7,0,5,1,9,13,0,1
1411,0,4,s,7,d,34,0,0,2,3,42,3,0,1,2,17,2,10,29,0,0,0,7,0,5,d,9,13,0,1
1410,0,4,s,7,1,34,s,0,2,3,42,3,12,1,2,17,d,10,29,0,d,0,7,0,5,1,9,d,0,1
1483,0,4,1,7,d,34,0,0,2,3,0,3,8,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
I62,0,4,1,7,1,34,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
I63,0,4,1,7,1,34,5,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
1113,0,4,1,7,1,34,d,0,2,3,0,3,0,1,2,17,2,0,29,d,d,d,7,d,5,0,9,13,d,1
1405,0,4,1,7,1,34,5,2,2,3,0,3,0,1,2,s,2,0,29,d,0,0,7,d,d,d,9,d,0,1
I66,0,4,1,7,1,34,0,0,2,3,0,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
I67,0,4,1,7,1,34,0,0,2,3,4,3,0,1,2,17,2,0,29,0,0,0,7,0,5,0,9,13,0,1
1457,0,d,1,7,1,34,d,0,2,3,4,3,0,1,2,17,2,0,29,d,0,d,7,0,d,0,9,13,0,1
1456,0,d,1,7,d,34,0,0,2,3,4,3,0,d,2,17,2,0,29,0,0,0,d,0,5,0,9,13,0,1
I68,7,4,1,7,1,34,5,0,2,3,0,3,0,1,2,17,2,0,29,0,0,6,7,0,s,0,9,13,0,1
1339,7,d,1,7,1,34,5,0,2,3,0,3,0,1,2,17,2,0,29,0,d,6,7,0,s,0,9,13,0,1
1338,7,4,1,7,1,d,5,0,2,3,0,3,0,1,2,17,2,0,29,0,0,6,7,d,s,d,9,13,0,1
I69,0,4,1,0,0,28,0,0,0,0,0,0,0,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,0,0
I70,0,4,1,19,0,28,0,7,0,0,0,0,0,s,0,17,2,1,0,0,2,0,s,0,5,0,9,0,0,1
I71,0,4,1,19,0,28,0,7,0,0,25,0,0,s,0,17,2,1,0,0,2,3,s,0,5,0,9,9,0,1
I75,0,4,1,19,0,28,0,7,2,8,25,0,8,s,0,17,2,1,0,0,2,3,s,5,5,0,9,9,0,1
1151,0,4,1,19,d,28,0,d,2,8,25,d,8,s,0,17,2,1,0,0,2,d,s,5,5,0,d,9,0,1
1150,0,4,1,19,0,28,0,7,2,8,25,0,8,s,0,17,d,1,0,d,2,3,s,5,5,0,9,9,0,1
I83,0,4,1,19,0,28,0,7,0,s,25,0,0,s,0,17,2,s,0,0,2,3,s,0,5,0,9,9,0,1
I84,0,4,1,19,0,28,6,7,0,s,25,0,0,s,0,17,2,s,0,0,2,3,s,0,5,0,9,9,0,1
1111,d,4,1,19,0,28,6,7,0,s,25,0,0,s,0,17,2,s,d,0,d,3,s,0,5,0,9,9,0,1
1110,0,4,1,19,d,28,6,7,0,s,25,d,0,s,0,17,2,s,0,0,2,3,s,0,5,0,9,9,0,1
I85,0,4,1,19,0,28,0,7,s,s,25,3,0,s,0,17,2,s,0,0,2,3,s,0,5,1,9,9,7,1
1071,0,4,1,d,0,d,5,7,s,s,25,3,0,s,0,17,2,s,d,0,d,3,s,0,5,1,9,9,7,1
2028,0,d,1,19,0,28,0,7,s,s,25,3,0,s,0,d,2,s,0,0,2,3,s,0,5,1,9,9,7,1
I87,0,4,1,s,0,28,0,7,0,0,0,0,0,s,0,17,2,1,0,0,2,3,s,5,5,5,9,0,9,1
I88,0,4,1,s,0,28,0,7,0,0,0,0,0,s,0,17,s,1,0,0,2,3,s,5,5,5,9,9,9,1
I89,0,4,1,s,0,28,0,s,0,0,0,0,0,s,0,17,s,1,0,18,2,3,s,5,5,5,9,9,9,1
I90,0,4,1,s,0,28,0,s,2,0,12,0,0,s,0,17,s,1,0,18,2,3,s,5,5,5,9,9,9,1
1191,d,4,1,s,0,d,d,s,2,d,d,0,d,s,0,17,s,1,0,18,2,3,s,5,5,5,9,9,9,d
1190,0,4,1,s,0,28,d,s,2,0,12,0,d,s,d,17,s,1,0,d,2,3,s,5,5,5,d,9,9,1
1299,d,4,1,s,0,28,5,s,d,3,0,2,0,s,0,17,s,1,0,18,2,3,s,5,d,5,9,9,9,1
1263,0,4,1,s,0,28,0,7,0,d,0,0,0,s,d,17,s,1,0,d,2,3,s,5,5,5,9,9,9,1
I95,0,4,1,s,0,28,0,7,0,0,0,0,0,s,0,17,2,1,0,s,2,3,s,5,5,5,9,0,9,1
I96,0,4,1,s,0,28,0,7,0,0,0,s,1,s,0,17,s,1,2,s,2,3,s,5,5,5,9,13,9,1
1251,0,4,1,s,d,28,0,d,0,0,0,s,1,s,0,17,s,1,d,s,2,3,s,5,5,5,9,13,9,1
I98,0,4,1,s,0,28,0,7,0,0,0,s,1,s,0,17,s,1,2,s,2,3,s,5,5,5,9,13,9,1
1079,0,4,1,s,0,28,d,7,0,d,0,s,1,s,0,17,s,1,2,s,2,3,s,5,5,5,d,13,d,d
1078,0,4,1,s,d,28,0,7,0,0,0,s,1,s,0,17,s,1,d,s,2,3,s,5,5,5,9,d,9,1
I101,0,4,1,s,0,28,4,s,0,0,0,4,0,s,0,17,2,1,0,s,2,3,s,5,5,5,9,0,9,1
1407,0,4,1,s,0,28,4,s,0,0,0,4,11,s,0,17,2,1,0,s,2,3,s,5,5,5,9,d,d,1
1406,0,4,1,s,d,28,s,s,d,0,d,d,d,s,0,17,d,1,0,s,2,3,s,5,5,5,9,0,d,1
I102,0,4,1,0,0,28,0,0,0,0,0,0,0,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,11,0
I103,0,4,1,0,0,28,0,0,0,3,0,0,0,s,0,17,2,1,5,0,2,0,7,0,5,0,9,0,11,0
I109,0,4,1,0,0,28,0,8,0,3,0,2,0,s,0,17,2,1,s,26,2,0,7,0,5,0,9,0,11,1
I110,0,4,1,0,0,28,4,8,0,3,0,2,0,s,0,17,2,1,s,26,2,3,7,0,5,0,9,0,11,1
1867,0,4,1,0,0,28,4,8,0,3,0,d,0,s,0,17,d,1,s,26,2,3,7,5,5,0,9,0,d,1
1884,0,4,1,0,0,28,4,8,0,3,d,2,d,s,0,17,2,1,s,26,2,3,7,d,5,0,9,0,11,1
I113,0,4,1,0,0,28,0,8,0,3,0,2,0,s,4,17,2,1,s,26,2,0,7,0,5,0,9,0,11,1
2045,0,4,d,d,d,28,0,8,0,3,d,2,s,s,4,17,2,1,s,26,2,d,7,0,d,0,9,0,11,1
2031,0,4,d,3,d,28,d,8,0,3,d,2,12,s,4,17,2,1,s,26,d,0,7,0,d,0,9,s,d,1
I116,0,4,1,0,0,28,0,0,2,3,0,0,0,s,0,17,2,1,5,0,2,0,7,0,5,1,9,0,11,0
I117,0,4,1,0,0,28,0,0,2,3,0,2,0,s,s,17,2,1,5,0,2,0,7,5,5,1,9,0,11,0
1099,0,4,d,0,d,28,0,0,2,d,2,d,d,s,s,17,d,1,5,d,2,0,d,5,5,1,9,0,11,0
1048,0,4,d,0,0,d,0,0,2,d,0,2,0,s,s,17,2,1,5,d,2,0,7,s,5,1,d,0,11,0
1023,4,4,1,0,0,28,d,0,2,3,0,0,d,s,0,17,2,1,5,0,2,0,d,0,5,1,d,0,11,0
I124,0,4,1,0,0,28,0,0,0,0,0,0,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,11,0
I125,7,4,1,0,0,28,0,0,0,0,0,4,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,7,11,0
I126,7,4,1,0,1,28,0,0,0,0,0,4,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,7,11,0
I127,7,4,1,0,1,28,0,0,0,0,0,4,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,s,11,0
1301,7,4,d,0,s,28,0,0,0,0,0,4,8,s,0,d,d,1,0,0,2,0,7,0,5,0,d,s,11,0
1300,7,4,1,0,d,d,d,0,0,0,0,4,8,s,d,17,s,1,0,0,2,0,d,5,5,0,9,s,11,0
1132,7,4,1,0,1,d,0,0,0,3,0,4,8,s,0,17,2,1,0,0,2,0,7,d,5,0,9,7,11,0
I129,7,4,1,0,0,28,11,0,0,0,0,4,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,7,11,0
1476,7,4,d,0,d,d,11,0,0,3,0,4,8,s,0,17,2,1,0,d,2,0,7,0,5,0,9,7,11,0
1726,7,4,d,0,0,d,d,3,d,0,0,4,8,s,0,17,2,1,0,18,2,0,7,0,5,0,9,7,11,1
I132,0,4,1,0,1,28,0,0,0,0,0,0,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,11,0
I133,0,4,1,0,1,28,0,0,0,3,0,0,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,11,0
I134,0,4,1,0,1,28,0,3,0,3,0,0,8,s,0,17,2,1,0,0,2,0,7,0,5,0,9,0,11,1
1095,0,4,1,0,1,d,0,3,0,3,0,4,d,s,0,17,2,s,0,0,d,0,7,0,5,0,9,0,11,1
1094,0,4,1,0,1,28,0,3,0,3,16,0,d,s,0,17,2,1,0,0,2,0,d,0,d,d,9,0,d,1
I135,0,4,1,0,1,28,0,0,0,3,0,0,8,s,2,17,2,1,0,0,2,0,7,0,5,0,9,0,11,0
1045,0,4,1,0,1,d,0,0,0,d,0,d,8,s,2,d,d,1,d,d,2,0,7,0,5,0,d,0,11,0
1044,0,d,1,d,1,28,0,0,2,3,0,d,8,s,2,17,2,1,0,0,2,0,7,5,5,0,9,0,11,0
I136,0,4,1,0,1,28,0,0,0,3,0,0,8,s,0,17,2,1,0,0,2,3,7,0,5,0,9,0,11,0
1165,d,d,1,0,1,s,0,0,d,3,0,0,8,s,d,17,2,1,0,0,2,3,7,5,5,0,9,0,11,0
1080,0,4,1,d,1,28,0,0,0,3,41,0,8,s,0,d,2,1,13,0,2,3,7,0,5,0,9,0,11,0
I139,0,4,1,0,1,0,0,0,2,0,0,0,0,13,0,17,2,0,15,0,0,0,7,5,5,1,9,0,0,0
I140,0,4,1,0,1,34,0,0,2,0,0,0,0,13,0,17,2,0,15,0,0,0,7,5,5,1,9,0,0,0
I141,0,4,1,0,1,34,9,0,2,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
I142,0,4,1,0,1,34,9,0,2,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
I143,0,4,1,0,1,34,9,0,2,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
1763,0,d,1,0,1,d,9,0,2,3,0,1,0,13,2,17,2,d,15,s,0,0,7,5,5,1,9,9,0,d
I149,0,4,1,0,1,34,9,0,2,3,14,1,0,13,1,17,2,0,15,s,s,0,7,5,5,1,9,0,0,0
1805,0,4,d,0,1,34,d,0,d,3,14,1,0,13,1,d,2,0,15,s,s,0,7,d,d,1,9,0,0,0
1804,0,4,1,0,1,d,9,0,2,3,14,1,0,13,d,17,2,0,15,s,s,0,7,5,5,1,9,0,0,0
988,7,d,1,0,d,34,9,0,2,3,0,1,0,13,0,17,2,d,15,s,0,0,7,5,5,1,9,0,d,0
I154,0,4,1,0,1,34,9,0,2,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
I155,0,4,1,0,1,34,9,8,2,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
I156,0,4,1,s,1,34,9,8,s,3,0,1,0,13,0,17,2,0,15,s,0,0,7,5,5,1,9,0,0,0
1743,0,4,1,s,1,34,9,8,s,3,0,1,0,13,d,17,2,0,15,s,0,0,7,5,5,1,9,d,0,d
