cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14
I2,0,0,0,0,1,0,2,0,0,0,6,0,0,0,16,0,0,0,0,0,0,8,1,0,0,0,0,0,0,14
I3,0,0,0,0,1,0,2,0,0,0,6,0,0,0,16,7,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I4,0,0,0,0,1,0,2,0,0,0,6,11,0,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I5,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I6,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I7,0,3,0,0,1,0,2,0,1,3,6,11,0,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I8,1,s,0,0,1,0,2,0,1,3,6,11,0,5,16,s,12,0,1,2,0,8,1,s,2,0,0,3,0,14
I11,s,s,0,0,1,0,2,0,1,3,6,11,0,5,s,s,12,0,1,2,0,8,1,s,2,3,24,3,0,14
1981,s,s,0,d,1,0,2,0,1,3,6,11,0,5,s,s,12,0,1,d,0,8,1,s,2,3,24,3,d,d
1980,s,s,0,0,1,0,2,0,d,d,d,11,0,d,s,s,12,0,1,d,0,8,d,s,2,d,24,3,0,14
I12,1,s,0,0,1,0,2,0,s,3,6,11,0,5,16,s,12,0,1,2,s,8,1,s,2,0,11,3,0,14
1425,1,s,0,0,1,0,2,3,s,s,6,11,d,5,d,s,12,s,1,2,s,8,1,s,2,0,s,3,0,14
1627,1,s,0,0,1,0,2,0,s,3,d,d,d,5,16,s,12,d,1,d,s,d,1,s,2,10,d,3,0,14
I15,0,3,0,12,1,0,2,0,1,3,6,11,2,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
I18,0,3,0,12,1,0,2,0,1,3,6,11,2,5,16,s,12,22,0,2,0,8,1,0,0,0,s,3,13,14
1421,0,3,0,d,d,0,2,0,1,3,6,11,2,5,16,s,12,22,0,2,0,8,1,0,0,0,s,3,13,d
1420,0,3,0,12,1,0,2,0,1,3,6,11,2,5,16,s,12,22,0,2,0,8,1,0,0,0,s,3,13,14
I19,0,3,0,12,1,0,2,3,1,3,6,s,2,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,0,14
1282,0,3,0,12,1,d,2,d,1,3,d,s,2,5,16,s,12,4,0,2,0,8,1,0,0,0,d,d,0,14
I21,0,3,0,12,1,3,2,3,1,3,6,s,2,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,13,14
1599,0,3,0,12,1,3,2,3,1,3,6,s,s,5,16,s,12,0,0,2,0,s,1,d,0,d,0,3,13,14
1598,d,3,0,12,1,3,2,d,1,3,6,s,2,5,16,s,12,0,0,2,0,8,1,0,d,0,0,3,13,14
I22,0,3,0,0,1,0,2,0,0,3,6,s,0,5,16,s,12,0,0,s,0,8,1,0,0,0,0,3,0,14
I23,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,15,0,0,0,3,0,14
I24,0,3,47,0,1,0,2,0,4,3,6,s,2,5,16,s,12,3,0,s,0,8,1,15,0,0,0,3,0,14
1607,d,3,47,d,1,0,2,d,4,3,6,s,2,5,16,s,12,d,0,s,0,8,1,15,0,0,0,3,0,14
I26,0,3,47,0,1,0,2,0,4,3,6,s,2,5,16,s,12,3,0,s,0,8,1,15,0,0,0,3,0,14
1639,0,3,47,0,1,0,2,0,4,3,6,s,2,5,16,s,12,3,1,s,0,8,1,d,0,d,0,d,0,14
1638,0,3,47,d,1,0,2,0,d,3,6,s,2,5,16,s,12,3,0,s,0,8,1,15,0,0,0,3,0,14
I27,s,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,s,s,0,8,1,15,0,0,0,3,0,14
I28,s,3,42,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,s,s,s,8,1,15,0,0,0,3,0,14
1435,s,3,42,0,d,0,2,0,0,3,6,s,2,5,16,s,d,0,s,s,s,8,1,d,d,d,0,s,0,14
1434,s,d,42,0,1,0,2,0,0,3,6,s,d,5,16,s,12,d,s,s,s,8,1,15,0,0,0,3,0,14
I29,s,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,s,s,0,8,1,15,0,9,4,3,0,14
1333,s,3,d,0,d,0,2,0,0,3,6,s,2,5,16,s,12,0,s,s,0,8,1,15,0,d,4,3,d,14
1332,s,d,0,0,1,0,2,0,0,3,d,s,2,5,16,s,12,0,s,s,0,8,1,d,0,9,4,d,d,14
I30,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,0,0,0,3,0,14
I31,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,0,0,0,3,0,14
I32,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,0,0,0,3,0,14
1521,0,d,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,d,0,s,0,8,1,0,0,0,0,3,0,14
1520,0,d,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,d,0,0,3,0,14
I33,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,s,18,0,0,0,3,0,14
1505,0,3,0,0,1,0,2,0,d,3,6,s,2,5,16,s,12,0,0,s,0,8,s,18,d,0,d,3,0,d
1504,0,3,0,0,1,0,d,0,0,3,d,s,2,5,16,s,12,0,0,s,0,8,s,d,0,d,0,d,0,14
I34,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,0,0,0,3,13,14
I35,0,3,0,0,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,31,0,0,0,3,13,14
1491,d,3,0,0,1,0,d,0,0,3,6,s,2,d,16,s,d,0,0,s,0,8,1,31,0,0,3,3,13,14
1490,0,3,0,0,d,0,2,0,0,3,s,s,2,d,16,s,12,d,d,s,0,8,1,31,0,0,0,3,13,14
I36,0,3,0,7,1,0,2,0,0,3,6,s,2,5,16,s,12,0,0,s,0,8,1,0,0,0,4,3,13,14
1755,0,d,0,7,d,0,d,0,d,3,6,s,2,5,16,s,12,0,d,s,d,d,1,2,0,0,4,3,13,14
1754,1,d,0,7,1,0,2,0,0,3,6,s,2,5,16,s,12,d,0,s,d,8,1,d,0,0,4,3,d,14
I37,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,0,2,0,8,1,0,0,0,0,3,13,14
I38,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,0,3,13,14
I39,0,3,0,16,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,0,3,13,14
I40,0,3,0,16,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,0,3,13,14
1302,0,d,0,16,1,0,2,4,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,d,0,0,d,s,14
I42,0,3,0,16,1,0,2,3,0,3,6,11,0,5,16,s,12,5,1,2,0,8,1,0,12,0,0,3,13,14
1523,0,3,0,d,1,d,2,3,0,3,6,11,0,d,16,s,12,5,1,2,d,8,1,0,12,0,0,3,13,14
1522,0,3,0,16,1,0,2,3,0,3,d,11,0,5,16,s,12,5,1,2,d,8,1,0,12,0,0,3,13,14
I43,1,3,0,16,1,0,2,1,0,3,6,11,0,5,16,s,12,0,1,2,3,8,1,0,12,0,0,3,13,14
I44,1,3,0,16,1,0,2,1,0,3,6,11,0,5,16,s,12,0,1,2,3,8,1,0,12,0,0,3,13,14
1449,1,d,6,d,1,0,d,d,0,3,6,11,0,5,16,s,12,d,1,2,3,8,1,d,12,22,0,3,13,d
1448,1,3,0,16,1,0,2,1,0,3,6,11,0,5,16,s,12,0,d,2,3,8,1,d,12,0,0,d,13,14
I45,1,3,0,16,1,s,2,1,0,3,6,11,5,5,16,s,12,0,1,2,3,8,1,0,12,0,0,3,13,14
1349,1,3,0,16,1,s,2,1,0,3,6,d,5,5,16,s,12,0,1,2,3,8,1,0,d,0,0,3,13,14
1348,1,3,0,16,1,s,2,1,0,3,6,11,5,5,d,s,12,0,1,2,3,8,d,0,d,0,0,d,13,d
I46,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,0,3,13,14
I47,0,3,0,16,1,0,2,0,0,3,6,11,0,5,16,s,12,1,1,2,0,8,1,0,12,0,0,3,13,14
I48,0,3,0,16,1,0,2,0,0,3,6,11,0,5,16,s,12,1,1,2,0,8,1,0,12,0,0,3,13,14
1970,d,3,0,16,1,0,2,0,0,3,6,11,0,5,16,s,12,1,1,2,d,8,1,0,12,0,0,3,13,14
1052,s,3,0,16,d,0,2,d,0,3,6,11,0,5,16,s,d,1,1,2,3,8,1,0,s,0,d,d,13,14
1192,0,d,d,d,1,0,2,0,10,3,6,11,0,5,16,s,d,d,1,2,0,8,1,0,12,0,0,3,13,14
I51,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,4,3,13,14
I52,0,3,0,0,1,0,2,1,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,12,0,4,3,13,14
1125,0,3,0,0,d,0,2,1,0,3,6,11,2,d,16,s,12,0,1,2,0,d,1,0,12,d,4,d,13,14
1124,1,3,38,0,1,d,d,1,0,3,6,d,0,5,16,s,12,0,1,2,0,d,1,0,12,0,4,3,13,14
1034,0,d,0,0,d,0,d,0,0,3,6,11,2,5,16,s,12,26,1,2,0,8,1,0,12,0,4,3,13,14
I54,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,0,0,0,3,13,14
I55,0,3,0,0,1,0,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,0,0,0,3,13,14
I58,0,3,45,0,1,3,2,0,0,3,6,11,0,5,16,s,12,3,1,2,0,8,1,0,0,0,0,3,13,14
1161,0,d,45,0,1,3,2,0,0,3,6,d,0,5,16,s,12,3,1,2,0,8,1,0,0,0,d,3,13,d
1160,0,3,45,0,1,3,2,0,d,3,6,11,d,5,16,s,12,3,1,d,0,8,1,0,0,0,0,3,13,14
1410,1,3,0,0,1,0,d,s,0,d,6,11,0,s,16,s,12,0,1,2,0,8,1,d,d,0,0,3,13,14
I62,0,3,0,0,1,1,2,0,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,0,0,0,3,13,14
I63,0,3,0,0,1,s,2,1,0,3,6,11,0,5,16,s,12,0,1,2,0,8,1,0,0,0,0,3,13,14
1112,0,3,19,10,1,s,s,1,0,3,d,11,0,5,16,s,12,0,1,2,d,8,1,d,0,0,0,3,13,14
