cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,2,0,0,1,1,16,3,?,0,0,5,3,0,0,2,4,0,2,0,41,1,1,0,7,?,?,?,?,1,0
1424,2,?,0,?,0,16,?,0,?,0,5,3,0,?,2,4,0,?,0,?,?,0,0,0,?,?,?,2,1,?
1627,2,0,0,1,0,16,?,0,0,0,5,3,?,0,2,4,0,2,0,41,1,0,0,?,?,?,22,2,1,0
1626,2,0,0,?,0,?,0,0,0,0,5,3,0,0,2,4,0,?,0,41,1,0,?,0,?,?,?,2,1,0
1311,?,0,4,1,0,16,5,0,6,0,5,3,2,0,2,4,3,0,6,41,1,0,1,?,10,0,22,2,1,0
1310,?,0,4,1,0,16,5,?,6,0,5,3,2,?,2,4,3,0,6,41,1,0,1,0,10,0,22,2,1,0
1421,?,0,?,1,0,16,5,0,0,0,5,3,?,0,2,4,0,0,0,41,1,0,?,0,10,3,?,?,1,0
1420,?,2,4,1,0,16,5,?,0,5,5,3,2,0,2,4,0,0,0,41,1,0,?,0,10,3,?,2,1,0
1282,?,2,?,1,0,16,?,6,0,0,5,3,2,?,2,?,3,0,0,?,1,0,?,0,10,?,22,2,1,0
1598,?,0,4,1,0,16,5,6,0,0,5,3,2,0,2,4,?,0,0,41,1,?,0,0,10,?,22,2,1,0
1435,0,0,?,1,?,16,0,?,26,0,5,3,0,?,?,4,0,2,?,41,1,0,0,0,10,2,22,0,1,0
1520,?,0,?,1,1,16,0,17,?,0,?,3,0,9,2,4,0,0,0,41,?,0,0,0,10,0,22,2,1,0
1755,?,0,?,1,1,16,0,17,0,5,5,3,0,?,?,4,?,1,0,?,1,0,0,2,?,0,22,2,1,27
1754,?,0,0,1,?,16,0,17,0,5,5,3,?,0,2,4,1,1,0,?,1,0,0,2,?,0,22,2,1,?
1303,0,2,?,0,0,16,2,0,0,0,?,3,0,0,0,4,1,0,1,41,1,?,8,0,10,0,22,0,1,2
1448,2,0,?,0,0,?,2,?,0,0,?,3,0,34,0,4,0,0,1,41,1,?,?,0,10,0,22,0,1,2
1349,0,0,?,0,0,16,2,?,?,0,5,3,0,?,0,4,0,?,1,?,?,0,8,0,?,?,22,0,1,?
1970,?,?,0,0,1,?,2,7,10,0,5,3,0,0,0,?,0,2,?,41,?,0,0,2,10,2,22,2,1,?
1192,2,0,0,0,?,16,2,7,0,0,5,3,0,0,0,?,?,2,0,41,1,0,0,1,10,?,22,2,1,?
1124,?,2,5,0,?,16,?,7,12,0,5,3,0,0,0,?,0,2,16,41,1,0,8,0,10,0,22,6,?,3
1035,2,2,?,0,1,16,?,7,0,?,?,3,0,0,0,4,0,0,0,41,1,?,8,0,?,0,22,6,1,3
1034,2,2,0,0,?,16,2,?,?,0,5,3,0,0,0,4,0,0,0,41,1,0,?,0,10,0,?,?,1,?
1410,2,?,?,2,0,16,2,?,0,?,5,3,0,15,?,4,1,2,9,?,1,0,5,1,10,2,?,2,1,0
1482,2,?,0,0,0,?,2,?,0,?,?,?,0,15,2,4,1,?,0,41,?,0,5,1,10,2,22,2,1,0
1113,2,?,4,?,1,16,2,?,0,0,5,3,?,15,?,?,1,0,0,41,1,0,5,1,10,0,22,2,1,?
1405,2,0,0,0,0,16,2,?,0,1,5,3,0,15,2,?,0,0,0,41,?,0,5,?,10,0,22,2,1,0
1404,2,0,0,0,0,16,2,?,0,1,5,3,0,15,2,4,0,0,0,41,1,?,5,?,10,2,22,?,1,0
1457,2,2,?,0,1,16,2,?,10,0,5,3,0,15,2,4,0,2,?,41,1,0,5,1,10,2,?,?,?,0
1339,2,0,0,0,1,16,2,?,?,?,5,3,3,15,2,?,0,0,16,41,1,0,5,?,10,0,22,2,?,10
1338,2,0,0,?,1,16,2,?,?,0,5,3,3,?,?,4,0,0,16,41,1,?,5,?,?,0,22,2,1,0
1150,0,0,4,0,1,?,0,8,6,?,5,3,?,0,0,?,0,0,21,0,1,0,0,0,10,2,22,0,1,5
1253,0,2,?,0,0,?,0,0,0,0,5,3,3,?,0,?,0,0,21,0,1,0,0,0,10,?,?,?,1,27
1343,0,0,4,0,0,?,0,1,10,0,5,3,?,0,?,?,0,2,?,?,1,0,2,0,10,2,22,?,1,0
1342,?,?,4,0,0,?,0,1,10,0,5,3,0,0,2,?,1,0,?,0,1,0,2,0,10,?,22,0,1,0
1719,?,0,4,0,0,?,?,1,0,5,5,3,0,0,0,?,1,?,?,?,1,0,2,0,10,2,22,?,1,28
1718,0,0,4,0,0,?,0,1,0,5,5,3,?,0,0,?,1,0,21,0,1,0,2,0,10,2,22,?,1,28
1111,0,?,4,1,?,?,0,?,10,0,?,3,?,5,2,?,0,2,21,16,1,0,2,2,10,2,22,0,1,0
2028,0,0,4,?,?,?,?,7,0,5,5,3,?,0,0,?,0,?,21,0,1,0,2,0,10,2,?,0,1,0
1191,2,?,4,0,1,16,0,7,0,?,5,3,?,27,2,?,0,0,21,0,1,?,0,?,10,2,22,0,1,0
1263,2,0,4,0,1,16,0,0,0,0,5,?,2,27,?,?,?,2,21,0,?,1,8,?,?,2,?,0,1,0
1376,2,0,4,0,1,16,0,?,0,0,5,3,0,27,2,?,1,0,21,0,1,1,0,0,10,2,22,0,1,0
1250,2,?,4,1,1,16,0,0,?,0,5,3,0,27,0,?,0,?,21,4,1,1,0,0,10,2,?,0,?,0
1078,2,0,4,1,1,16,0,0,10,0,5,3,0,27,0,?,0,0,21,5,?,1,0,0,10,2,?,0,1,0
1173,2,2,4,1,1,?,0,0,0,?,5,3,0,27,0,?,0,0,21,0,1,1,0,?,10,2,22,2,1,1
1406,2,2,4,1,1,?,0,0,?,0,5,3,0,27,0,?,0,0,21,0,?,1,0,0,10,2,22,0,1,0
1007,0,0,4,?,1,16,27,0,14,0,?,3,7,17,0,?,0,0,21,0,1,1,?,0,10,3,22,2,1,0
1973,?,0,4,0,1,16,27,0,?,0,5,3,7,?,?,?,?,0,21,?,1,1,2,0,10,3,22,2,1,0
1972,?,0,?,0,1,16,?,0,?,?,5,?,7,?,0,?,?,0,21,?,1,1,?,0,10,3,22,2,1,0
1059,0,?,4,?,1,?,27,0,14,0,5,3,0,17,0,?,0,0,21,22,1,0,10,?,10,3,22,2,1,0
1867,0,0,4,0,0,16,27,5,14,0,5,3,3,17,?,?,0,2,21,0,1,0,?,0,10,3,22,2,1,0
1866,0,0,4,0,0,16,?,5,14,0,5,3,3,17,0,?,?,2,21,?,1,0,0,0,10,3,22,2,1,0
1885,0,0,4,0,0,16,27,0,14,0,?,3,3,17,0,?,0,2,?,?,1,0,0,?,10,3,22,2,1,0
2045,?,0,4,0,1,16,27,0,14,0,5,3,?,17,0,?,0,0,21,7,1,0,1,?,10,?,22,0,1,0
2044,0,0,4,0,?,16,27,0,14,0,5,?,3,17,0,?,?,0,?,7,1,0,1,0,10,3,22,0,1,0
1099,0,2,4,3,1,16,27,6,14,0,5,3,0,17,0,?,0,0,21,3,1,1,?,0,10,3,22,0,1,0
1049,?,0,4,3,0,16,27,6,?,0,5,3,0,?,0,?,0,0,21,?,1,1,0,0,10,?,?,0,1,?
1048,?,0,4,3,0,?,27,6,14,?,5,3,0,17,0,?,0,0,21,?,1,1,9,0,?,?,22,?,1,0
1023,0,2,4,3,1,16,27,?,?,0,5,3,?,17,0,?,0,?,21,?,?,1,0,0,10,3,22,0,1,0
1022,2,2,4,3,0,16,27,0,14,0,?,?,?,17,0,?,0,0,21,3,?,1,0,?,10,?,22,0,1,?
1301,?,1,4,?,1,16,27,11,0,5,5,3,3,17,2,?,?,0,21,0,1,?,?,0,?,2,22,2,1,0
1132,?,0,4,1,1,16,?,0,0,5,5,3,0,17,0,?,0,0,21,0,?,?,0,0,?,2,22,2,1,?
1476,?,2,4,0,1,16,27,0,11,5,5,?,?,17,?,?,1,?,21,0,1,0,0,5,10,0,22,2,1,?
1045,0,0,4,?,1,16,?,0,8,5,5,?,0,17,0,?,0,?,21,0,1,0,0,?,10,0,22,0,1,0
1044,0,0,4,0,0,16,27,0,8,5,5,?,0,17,0,?,0,1,21,0,1,0,0,?,10,0,22,0,1,?
1164,0,0,4,0,0,16,27,0,0,0,5,3,3,17,?,?,1,1,21,6,1,1,0,2,10,?,?,0,1,17
1763,2,0,?,0,0,16,5,7,0,5,5,3,3,?,2,4,0,0,?,?,1,0,?,0,?,2,22,?,1,0
1784,2,0,?,?,0,16,5,7,?,5,5,3,?,0,?,4,0,0,10,0,1,?,0,0,10,2,22,?,1,0
1893,2,0,?,0,0,16,5,7,0,5,5,3,3,0,2,4,0,0,12,?,1,0,0,0,?,2,22,?,1,0
1892,2,?,?,0,0,16,5,7,0,5,5,3,3,0,?,4,0,0,12,0,1,0,0,?,10,2,22,?,1,0
1747,?,?,?,0,?,?,5,7,0,0,5,?,3,0,1,4,0,0,0,0,1,0,0,0,10,2,22,?,1,0
1746,2,0,?,?,1,?,5,7,0,0,5,3,?,?,1,?,0,0,0,0,?,0,0,?,10,2,22,?,?,0
1093,2,0,?,0,0,16,5,7,?,0,5,3,?,0,?,4,0,?,?,0,?,0,0,?,10,2,22,?,1,33
1743,2,0,?,3,0,?,5,7,0,0,5,3,3,?,0,?,0,0,0,0,1,0,?,0,10,0,22,2,?,0
1742,2,?,?,3,0,16,5,7,0,0,5,?,3,0,0,4,0,2,?,0,1,0,0,0,10,0,22,2,?,0
1578,2,0,?,3,0,16,5,7,?,0,5,3,?,0,2,4,0,0,6,20,?,?,?,?,10,0,22,2,?,0
1725,2,0,?,3,0,16,5,7,0,0,5,3,3,?,2,4,0,0,6,?,1,0,?,0,10,0,22,2,?,0
1365,2,0,?,3,0,16,5,7,?,0,5,3,3,?,0,4,0,2,0,?,1,1,?,?,10,0,22,2,1,11
1364,2,0,?,3,?,?,5,7,0,0,5,3,3,?,0,?,0,?,0,?,1,1,?,0,10,0,22,2,1,?
1669,2,0,?,3,0,16,5,7,0,5,?,3,3,0,0,4,0,?,0,0,1,1,0,0,10,0,22,2,1,11
1667,2,0,?,3,0,16,5,?,0,?,5,3,3,?,2,4,0,0,0,0,1,0,0,?,?,2,22,2,1,?
1815,0,0,?,?,?,16,5,7,14,?,?,?,3,24,0,4,?,0,21,0,1,0,12,?,?,?,22,?,1,0
1942,0,0,?,0,1,16,5,?,14,?,5,3,3,?,0,4,0,0,?,0,?,0,0,0,10,2,22,?,1,13
2008,0,0,?,0,1,16,5,7,14,?,?,3,3,0,0,4,?,?,21,0,1,0,15,7,10,0,22,2,1,13
1879,2,2,?,1,0,16,5,7,14,0,5,3,3,0,?,4,0,2,0,0,1,?,?,?,10,?,22,2,1,6
1878,2,2,?,1,0,?,5,7,14,0,5,3,3,0,?,4,0,2,0,0,1,?,?,2,10,?,22,2,1,0
2043,2,2,?,0,1,?,5,7,14,?,5,3,3,0,0,4,3,2,0,0,1,0,10,2,10,?,22,2,1,0
1575,2,0,?,0,0,?,5,7,0,5,5,3,3,0,?,4,3,2,0,0,1,1,0,0,10,1,22,2,1,5
1714,0,0,?,0,0,16,5,7,?,5,5,3,3,?,2,4,?,2,0,0,1,1,0,0,10,1,?,2,1,5
1765,0,0,?,0,0,?,?,7,0,5,5,3,3,15,0,4,?,2,0,0,1,0,0,10,10,?,22,2,1,5
1764,0,0,?,0,0,16,?,7,?,5,5,3,?,15,0,4,1,2,0,0,?,0,0,10,10,?,22,2,1,5
1545,0,2,?,1,0,16,5,7,0,5,5,?,3,0,0,4,?,2,22,0,1,?,0,0,10,1,22,2,1,0
1537,0,2,?,1,0,16,5,7,?,5,?,3,3,0,?,4,0,2,?,?,1,0,11,2,10,1,22,2,1,5
1373,0,2,?,?,?,16,5,7,0,5,5,?,3,0,0,?,1,2,22,0,1,0,0,0,10,1,22,?,?,41
1372,0,0,?,1,1,16,5,7,0,5,5,3,?,0,0,4,1,2,22,0,1,0,?,0,10,1,22,?,1,41
1043,0,?,4,?,1,16,0,?,?,0,5,3,3,0,2,4,0,2,?,0,1,1,2,0,10,?,22,2,1,?
2036,0,?,?,0,1,16,5,8,0,0,5,?,3,?,2,4,0,?,0,0,1,1,0,0,10,6,22,?,1,0
1952,0,2,4,1,1,16,0,8,11,5,5,3,3,0,2,4,?,2,12,0,?,?,?,0,10,0,?,2,?,0
1025,0,0,4,1,?,16,0,8,0,5,5,3,3,0,2,?,0,2,?,?,1,0,?,0,10,0,22,2,1,0
1041,0,?,0,0,0,?,0,8,22,0,5,3,?,?,2,?,0,2,?,6,1,0,?,?,?,0,22,?,1,0
2006,0,0,0,0,0,?,0,8,22,0,5,3,?,10,2,4,0,2,4,0,1,0,?,1,10,0,22,?,1,?
2012,0,?,0,?,0,?,?,8,22,0,5,3,3,10,2,4,?,2,4,0,1,0,12,0,?,0,22,?,1,0
1649,?,0,0,0,1,?,0,8,22,0,5,3,?,10,2,4,?,2,12,?,1,1,12,0,10,0,?,2,1,0
1648,0,0,0,0,1,?,0,8,22,0,5,3,3,10,2,4,?,2,12,0,1,1,12,0,10,0,22,2,1,?
1583,?,2,0,0,1,?,0,8,22,2,5,?,3,10,2,4,0,?,0,0,?,1,12,5,10,0,22,2,1,0
1548,2,0,0,?,?,16,?,12,0,0,5,3,3,?,2,4,0,1,24,10,1,1,0,3,?,2,?,2,?,2
1594,?,?,0,?,1,16,0,12,0,0,5,?,3,5,2,?,0,1,0,10,1,1,1,0,10,2,22,2,1,2
1833,?,0,0,1,0,16,0,12,0,0,?,3,3,0,?,4,0,?,?,10,1,?,0,?,10,2,22,2,1,?
1625,2,0,0,1,0,16,0,0,0,5,5,3,3,?,2,4,0,1,1,10,1,0,15,?,10,2,22,2,1,?
1441,2,2,0,1,?,16,0,0,0,5,5,3,3,0,2,4,0,1,?,10,1,0,?,5,10,2,22,2,1,?
1951,0,0,0,0,0,16,0,?,?,?,5,3,3,0,2,4,?,2,?,10,1,?,?,0,10,2,22,2,1,?
1796,2,0,0,0,?,16,0,12,?,0,5,3,3,?,2,4,?,2,0,10,1,?,8,0,10,2,?,2,1,0
2033,0,0,0,0,0,16,0,?,0,0,?,3,3,0,2,4,0,0,0,10,1,?,8,0,?,2,22,2,1,0
2032,?,0,0,0,0,16,0,12,?,0,5,3,3,0,2,4,0,0,0,10,1,?,8,0,10,2,22,2,1,0
2021,0,0,0,0,0,16,0,0,8,0,5,?,3,6,?,4,?,2,0,10,1,1,8,?,10,2,?,2,1,0
2020,0,0,?,0,0,16,0,0,?,0,?,?,3,6,2,4,?,2,0,10,1,1,8,0,10,2,?,2,?,?
1050,?,2,0,3,0,16,0,5,8,0,5,?,3,0,2,4,?,2,0,10,1,1,8,0,10,2,22,2,1,0
1996,0,2,0,3,0,16,0,?,8,0,?,?,3,0,2,4,?,1,0,10,1,0,?,0,10,2,?,2,1,0
1378,?,2,8,0,?,0,0,0,11,?,?,3,0,0,?,5,?,0,0,?,1,?,0,2,?,2,?,2,0,0
1069,?,?,?,0,?,0,0,0,11,?,?,3,0,0,?,?,1,?,0,3,1,?,0,?,?,2,?,2,?,?
1359,?,?,8,0,?,?,0,0,11,?,0,?,0,0,?,5,1,?,0,3,1,?,0,2,5,2,?,2,0,10
