cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
I2,s,0,0,18,3,0,0,0,0,0,0,4,0,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I3,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I4,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I5,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I6,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I7,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,0,8,0,0,0,0,0,0,0,s,0
I8,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,0
I9,s,0,4,18,3,0,0,s,0,0,0,4,3,2,0,2,2,3,11,20,8,0,0,0,0,s,0,0,s,0
I10,s,0,4,18,3,0,0,s,0,0,0,4,3,2,0,2,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1507,s,0,4,18,3,0,0,s,3,0,7,4,3,2,0,2,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1506,s,0,4,18,3,0,d,s,0,0,0,4,3,2,0,2,2,3,11,20,8,d,d,0,d,s,0,0,s,0
1981,s,0,4,18,3,0,0,s,0,d,0,4,d,d,0,2,s,3,11,20,8,0,0,0,0,s,0,0,s,0
I12,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1425,s,0,d,18,d,0,s,s,0,0,0,4,3,d,0,0,2,3,11,20,8,0,0,0,d,s,0,0,s,0
I14,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1627,s,0,d,18,3,0,0,s,0,0,0,4,3,d,0,0,2,3,11,d,8,0,0,0,0,s,0,0,s,0
1626,s,0,0,18,3,0,0,s,0,0,d,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,d
I15,s,0,0,18,3,0,s,s,0,0,0,4,3,2,0,0,2,3,11,0,8,0,16,0,1,0,0,9,s,0
I16,s,0,0,18,3,0,s,s,0,0,0,4,3,2,28,0,2,3,s,0,8,0,16,0,1,0,0,9,s,0
I17,s,0,0,18,3,0,s,s,0,0,0,4,3,2,28,0,2,3,s,0,8,0,16,0,1,0,0,9,s,14
1311,s,0,0,18,3,0,s,s,0,0,0,4,3,2,d,0,2,d,s,0,8,0,16,5,1,0,0,9,s,14
1310,s,0,0,18,3,d,s,s,d,0,0,4,3,2,28,0,2,3,s,d,8,0,16,0,1,d,0,9,s,14
I18,s,0,0,18,3,0,s,s,3,0,0,4,3,2,28,0,2,3,s,0,8,0,16,0,1,0,0,9,s,0
1421,s,d,0,18,3,0,s,s,3,0,0,4,3,2,28,0,2,d,s,d,8,0,16,0,1,0,1,9,s,0
1420,s,d,0,18,3,0,s,s,3,d,0,4,3,d,28,0,2,3,s,0,8,0,16,0,1,0,0,d,s,0
I21,s,18,4,18,3,0,s,s,0,0,0,4,3,2,28,0,2,3,11,0,8,0,16,0,1,0,0,9,s,0
1599,s,18,4,18,3,0,s,s,0,0,0,4,3,2,d,0,2,3,11,0,8,0,16,0,1,0,0,9,s,0
1598,s,18,4,18,3,0,s,s,0,0,0,4,3,d,28,0,2,3,11,0,d,0,16,0,1,0,0,d,s,d
I22,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,2,8,0,0,0,0,0,0,0,s,0
I23,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,0,0,s,0
I24,s,10,0,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,0,0,s,0
1606,s,10,0,18,3,4,0,s,0,0,0,4,3,d,0,0,2,3,11,2,8,0,0,0,0,4,0,0,s,0
I26,s,10,4,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,0,0,s,0
1639,s,10,d,18,3,4,0,s,0,d,d,4,3,2,0,0,2,3,11,2,8,0,d,0,8,0,0,0,s,0
1638,s,10,4,18,3,4,0,s,0,d,0,4,3,2,d,0,2,3,11,2,d,0,0,0,0,0,0,0,s,0
I27,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,0,0,s,0
I28,s,0,4,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,0,0,s,0
1435,s,d,4,18,3,4,0,s,0,0,12,4,3,d,0,2,d,d,11,2,8,0,0,0,0,0,0,0,s,0
1434,s,0,4,18,3,0,0,s,0,d,0,4,3,2,0,0,2,d,d,2,8,0,0,0,0,0,0,0,s,0
1333,s,0,0,d,3,0,3,s,0,d,0,4,3,2,0,0,2,d,11,2,s,0,d,d,0,0,1,0,s,4
I30,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,9,2,8,0,0,0,0,5,0,0,s,0
I31,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,9,2,8,0,0,0,0,5,1,0,s,0
I32,s,s,0,18,3,0,12,s,0,0,0,4,3,2,0,0,2,3,9,2,8,0,0,0,12,5,1,0,s,0
1521,s,s,0,18,3,0,12,s,0,0,d,d,3,2,0,0,2,3,d,2,8,0,0,0,12,5,1,0,s,0
1520,s,s,0,18,3,d,12,s,0,d,4,4,d,2,0,0,d,3,9,2,8,0,0,0,12,5,1,0,s,0
1504,s,0,4,18,3,4,d,s,0,4,0,4,d,2,0,0,2,3,9,2,8,0,3,0,0,5,1,0,s,0
