cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1506,?,0,4,18,3,0,?,?,0,0,0,4,3,2,0,2,2,3,11,20,8,?,?,0,?,?,0,0,?,0
1425,?,0,?,18,?,0,?,?,0,0,0,4,3,?,0,0,2,3,11,20,8,0,0,0,?,?,0,0,?,0
1311,?,0,0,18,3,0,?,?,0,0,0,4,3,2,?,0,2,?,?,0,8,0,16,5,1,0,0,9,?,14
1420,?,?,0,18,3,0,?,?,3,?,0,4,3,?,28,0,2,3,?,0,8,0,16,0,1,0,0,?,?,0
1283,?,?,?,18,3,0,?,?,0,1,0,4,3,2,0,0,2,3,11,0,8,0,?,18,1,0,0,9,?,0
1282,?,?,4,18,3,0,?,?,0,1,?,4,3,?,0,0,2,?,11,0,8,0,16,18,1,29,0,9,?,0
1599,?,18,4,18,3,0,?,?,0,0,0,4,3,2,?,0,2,3,11,0,8,0,16,0,1,0,0,9,?,0
1598,?,18,4,18,3,0,?,?,0,0,0,4,3,?,28,0,2,3,11,0,?,0,16,0,1,0,0,?,?,?
1435,?,?,4,18,3,4,0,?,0,0,12,4,3,?,0,2,?,?,11,2,8,0,0,0,0,0,0,0,?,0
1521,?,?,0,18,3,0,12,?,0,0,?,?,3,2,0,0,2,3,?,2,8,0,0,0,12,5,1,0,?,0
1491,?,?,?,?,3,0,0,?,?,0,0,4,3,2,4,2,2,3,9,2,8,0,11,0,7,5,0,6,?,0
1490,?,?,0,18,3,0,0,?,0,0,0,4,3,2,4,2,2,3,9,2,8,0,11,0,7,5,0,6,?,0
1754,?,?,0,18,3,?,0,?,0,0,0,4,3,2,4,2,2,?,9,2,8,0,?,0,7,5,0,6,?,?
1303,?,0,4,18,3,4,?,?,0,0,6,?,3,?,?,2,2,3,0,?,?,30,7,4,15,0,?,0,?,0
1523,?,0,4,18,3,4,0,?,0,?,6,4,3,2,4,?,2,?,0,?,8,?,0,4,0,0,?,0,?,0
1522,?,0,4,18,3,4,0,?,?,0,6,4,3,2,4,?,?,?,0,?,8,30,0,4,0,?,?,0,?,0
1449,?,0,4,18,3,4,0,?,0,0,0,4,3,2,0,2,2,3,15,?,8,30,5,4,?,26,0,?,?,0
