cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
I2,s,0,0,18,3,0,0,0,0,0,0,4,0,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I3,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I4,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I5,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I6,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,0,8,0,0,0,0,0,0,0,s,0
I7,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,0,8,0,0,0,0,0,0,0,s,0
I8,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,0
I9,s,0,4,18,3,0,0,s,0,0,0,4,3,2,0,2,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1507,s,0,4,18,3,0,0,s,3,0,7,4,3,2,0,2,2,3,11,20,8,0,0,0,0,s,0,0,s,0
I11,s,0,4,18,3,0,0,s,0,4,0,4,3,2,0,2,s,3,11,20,8,0,0,0,0,s,0,0,s,0
1981,s,0,4,18,3,0,0,s,0,d,0,4,d,d,0,2,s,3,11,20,8,0,0,0,0,s,0,0,s,0
1980,s,d,4,18,3,0,0,s,0,4,0,4,3,2,d,2,s,3,11,20,d,0,d,0,0,s,d,0,s,0
I12,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,0
1424,s,d,0,18,3,0,s,s,0,0,0,4,3,2,d,0,2,d,11,20,8,0,0,0,0,s,0,d,s,d
1626,s,0,0,18,3,0,0,s,0,0,d,4,3,2,0,0,2,3,11,20,8,0,0,0,0,s,0,0,s,d
I15,s,0,0,18,3,0,s,s,0,0,0,4,3,2,0,0,2,3,11,0,8,0,16,0,1,0,0,9,s,0
1420,s,d,0,18,3,0,s,s,3,d,0,4,3,d,28,0,2,3,s,0,8,0,16,0,1,0,0,d,s,0
I19,s,0,4,18,3,0,s,s,0,0,0,4,3,2,0,0,2,3,11,0,8,0,16,0,1,0,0,9,s,0
1282,s,d,4,18,3,0,s,s,0,1,d,4,3,d,0,0,2,d,11,0,8,0,16,18,1,29,0,9,s,0
1598,s,18,4,18,3,0,s,s,0,0,0,4,3,d,28,0,2,3,11,0,d,0,16,0,1,0,0,d,s,d
I22,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,0,2,8,0,0,0,0,0,0,0,s,0
I29,s,0,0,18,3,0,3,s,0,0,0,4,3,2,0,0,2,3,11,2,8,0,0,0,0,0,1,0,s,4
1333,s,0,0,d,3,0,3,s,0,d,0,4,3,2,0,0,2,d,11,2,s,0,d,d,0,0,1,0,s,4
1332,s,d,0,18,3,0,d,s,d,0,0,4,3,s,0,0,2,3,11,2,d,0,0,0,0,0,1,0,s,4
I30,s,0,0,18,3,0,0,s,0,0,0,4,3,2,0,0,2,3,9,2,8,0,0,0,0,5,0,0,s,0
1520,s,s,0,18,3,d,12,s,0,d,4,4,d,2,0,0,d,3,9,2,8,0,0,0,12,5,1,0,s,0
I34,s,s,0,18,3,0,0,s,0,0,0,4,3,2,4,2,2,3,9,2,8,0,0,0,7,5,0,6,s,0
1490,s,s,0,18,3,0,0,s,0,0,0,4,3,2,4,2,2,3,9,2,8,0,11,0,7,5,0,6,s,0
1754,s,s,0,18,3,d,0,s,0,0,0,4,3,2,4,2,2,d,9,2,8,0,d,0,7,5,0,6,s,d
I37,s,0,0,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,0,s,8,0,0,0,0,0,0,0,s,0
I38,s,0,4,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,0,s,8,30,0,4,0,0,0,0,s,0
I39,s,0,4,18,3,4,0,s,0,0,0,4,3,2,0,2,2,3,0,s,8,30,0,4,0,0,0,0,s,0
1522,s,0,4,18,3,4,0,s,d,0,6,4,3,2,4,d,d,d,0,s,8,30,0,4,0,d,s,0,s,0
I43,s,0,4,18,3,4,0,s,0,0,0,4,3,2,0,2,2,3,0,s,8,30,5,4,0,0,0,0,s,0
1448,s,d,4,18,3,4,12,s,0,0,0,4,3,2,0,2,2,d,0,s,8,30,5,4,0,0,0,0,s,d
1349,s,0,4,18,3,4,0,s,0,4,d,4,3,d,0,2,2,s,0,s,8,30,5,4,0,0,1,25,s,0
I46,s,0,4,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,0,s,8,30,21,4,0,0,0,0,s,0
I47,s,0,4,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,0,s,8,30,21,4,0,0,0,0,s,0
1052,s,d,4,18,3,4,0,s,0,0,0,4,3,2,0,d,2,3,0,s,8,30,21,4,0,0,0,d,s,0
1192,s,0,d,18,3,4,0,s,0,0,0,4,3,2,0,0,2,3,0,s,8,d,d,4,0,0,3,0,s,0
1125,s,0,4,18,3,4,0,s,0,0,0,4,d,2,0,s,2,3,15,s,8,30,21,4,0,0,0,0,s,0
I54,s,0,0,18,3,4,6,s,0,0,0,4,3,2,0,0,2,3,0,s,8,0,0,0,0,9,0,0,s,0
I55,s,3,0,18,3,4,6,s,0,0,0,4,3,2,0,2,2,3,15,s,8,0,0,0,79,9,1,0,s,0
I57,s,3,0,18,3,4,6,s,0,0,0,4,3,2,0,2,2,3,15,s,8,0,0,0,79,9,1,0,s,0
1119,s,d,0,18,3,4,d,s,0,2,13,4,3,2,0,2,2,3,15,s,8,d,11,0,79,d,1,0,s,d
1118,s,3,0,18,3,d,6,s,0,0,0,4,3,2,0,2,2,3,s,s,8,0,0,0,79,9,1,0,s,0
