cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,0,2,7,2,0,0,0,0,?,1,?,?,0,6,11,5,13,0,2,?,1,?,0,17,?,17,6,5,2,1
1506,0,2,7,?,0,0,0,0,?,1,?,?,0,6,11,5,13,0,2,?,1,16,0,?,?,?,6,5,2,?
1981,0,2,7,2,?,0,0,0,4,1,?,?,0,6,11,0,13,0,2,?,1,16,0,17,?,?,6,?,2,1
1980,0,2,7,2,?,0,0,0,4,1,?,?,0,?,11,0,13,0,2,?,?,16,0,?,?,?,6,?,2,1
1627,0,2,7,2,?,0,0,0,4,1,?,0,0,6,11,?,?,1,?,?,1,16,0,17,?,17,6,5,2,1
1626,0,2,7,2,?,?,0,0,4,1,4,0,0,6,11,3,13,1,?,?,1,16,?,17,?,17,6,5,2,1
1421,0,2,7,?,0,?,0,1,4,1,4,?,0,6,11,6,?,?,2,?,1,16,0,17,?,?,6,5,2,0
1420,?,2,7,?,?,15,0,1,4,1,4,0,?,6,?,6,13,1,2,?,?,16,0,17,?,17,6,5,2,0
1282,0,2,7,2,0,0,0,1,?,1,4,0,0,?,11,0,?,0,2,?,1,16,0,?,?,17,6,5,2,?
1638,26,2,7,2,0,15,0,0,4,?,0,0,38,6,11,?,13,0,4,0,1,16,14,17,?,17,6,5,2,0
1520,0,2,7,2,0,15,?,?,?,1,?,0,0,?,11,0,13,?,0,?,1,16,24,?,?,17,6,5,?,?
1505,0,2,7,0,0,15,0,?,4,1,?,?,0,?,11,0,13,0,0,0,1,16,24,17,?,17,6,5,?,0
1504,0,2,7,0,0,15,0,?,4,1,?,0,0,6,?,0,13,0,0,0,1,16,24,17,?,17,?,5,2,?
1491,26,?,7,?,?,15,0,?,?,?,?,0,?,?,?,0,13,0,0,3,1,16,24,17,?,17,6,5,2,0
1490,26,2,7,0,?,15,0,0,?,1,?,0,0,6,11,4,13,0,0,?,1,16,?,17,?,?,6,5,?,0
1754,26,?,7,?,1,15,0,?,4,1,?,?,0,6,11,0,13,0,0,3,1,16,?,17,?,17,6,5,2,0
1303,?,?,7,2,0,33,9,?,4,?,0,0,?,0,16,0,13,?,0,2,1,16,?,?,?,17,6,5,?,0
