cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,?,0,4,0,0,0,2,3,10,4,0,?,0,?,0,6,4,?,25,0,0,?,0,17,?,0,61,0,79,0
1506,?,0,4,0,0,0,2,3,10,4,?,?,10,13,0,?,4,?,25,0,0,?,0,?,0,?,61,0,79,?
1981,?,0,4,0,?,0,2,3,10,?,0,?,0,13,0,?,4,?,?,0,0,?,0,?,0,?,61,0,79,0
1980,?,0,4,0,0,0,2,3,10,4,?,?,0,13,?,6,4,?,25,0,0,?,0,17,0,0,61,0,79,0
1425,?,0,4,1,5,0,2,3,10,?,?,?,0,0,1,6,4,?,25,0,0,?,?,17,0,0,61,0,0,0
1424,?,0,4,1,5,0,2,3,10,?,0,?,0,0,0,6,4,?,25,0,0,?,?,?,0,0,61,0,0,0
1627,?,0,4,0,5,0,2,3,10,?,0,?,0,0,0,6,?,?,25,0,0,?,?,?,4,0,61,0,0,?
1626,?,0,4,0,5,0,?,3,?,?,0,?,0,?,0,6,4,?,25,0,0,?,?,?,4,0,61,0,0,0
1311,?,11,?,0,0,6,?,3,0,4,0,?,0,0,?,?,?,?,25,?,0,?,0,17,19,18,61,?,?,?
1421,?,11,?,0,?,?,?,3,19,?,1,?,0,?,0,?,0,?,25,?,0,?,0,17,19,18,61,0,69,0
1420,?,11,4,1,0,0,2,3,?,4,1,?,0,0,0,?,0,?,25,?,0,?,0,17,19,18,61,0,?,0
1283,?,11,4,0,0,0,?,3,?,4,0,?,0,?,0,?,?,?,25,?,2,?,0,17,19,18,61,0,69,2
1282,?,11,4,0,0,?,2,3,0,4,0,?,0,0,0,?,0,?,25,?,2,?,0,?,19,18,61,0,69,?
1599,?,11,4,0,?,?,2,3,0,4,0,?,?,?,0,?,?,?,25,?,2,?,4,?,19,?,?,0,69,2
1598,?,?,4,0,0,0,?,3,0,4,0,?,0,?,0,?,0,?,25,?,?,?,0,17,19,18,61,0,69,2
1607,?,0,4,?,?,0,2,3,0,2,1,?,0,8,?,6,?,?,25,?,?,?,1,17,0,0,61,?,0,?
1606,?,0,?,1,8,0,2,3,0,2,1,?,0,8,?,6,0,?,25,0,?,?,1,?,?,0,?,?,0,0
1639,?,0,4,0,0,0,2,?,0,2,1,?,0,?,0,6,0,?,25,0,0,?,1,17,?,0,61,0,0,0
1638,?,0,4,0,0,0,2,3,0,2,1,?,0,8,0,6,0,?,25,?,0,?,1,17,0,0,61,0,?,0
1435,?,0,4,0,?,0,?,3,0,0,1,?,?,8,?,?,0,?,?,?,0,?,1,?,0,?,61,0,25,2
1434,?,0,4,?,20,0,2,3,0,0,1,?,4,8,0,?,?,?,25,?,0,?,1,17,?,33,61,0,0,2
1333,?,0,?,?,0,10,2,3,0,0,1,?,4,8,0,6,0,?,25,?,0,?,?,17,0,22,61,?,0,2
1332,?,0,?,?,0,0,2,3,0,0,1,?,4,8,0,6,0,?,25,?,0,?,1,?,8,22,61,?,0,2
1521,?,0,4,1,?,0,2,3,?,14,?,?,?,0,?,?,7,?,25,0,?,?,?,17,6,30,61,0,0,2
1520,?,0,4,1,0,0,2,3,?,14,?,?,0,0,0,?,7,?,25,0,0,?,?,17,6,?,61,0,0,0
1505,?,0,4,1,0,0,?,3,0,?,1,?,0,0,0,?,?,?,25,?,0,?,?,17,6,0,61,0,0,2
1504,?,0,4,1,0,0,2,3,0,14,1,?,0,0,0,?,7,?,?,?,0,?,?,17,6,?,61,0,?,2
1491,?,?,4,1,?,?,2,?,0,14,1,?,?,0,3,?,7,?,25,0,0,?,1,17,?,20,61,0,0,0
1490,?,?,4,1,0,?,?,3,0,14,1,?,0,0,3,?,?,?,25,0,0,?,1,17,?,0,61,0,?,0
1755,?,0,4,1,2,0,2,3,10,14,1,?,0,0,3,?,7,?,25,0,0,?,1,17,0,0,61,0,0,0
1754,?,0,4,1,2,0,2,3,10,14,1,?,?,0,3,?,7,?,25,0,0,?,1,17,0,0,61,0,0,0
1303,?,0,4,0,?,3,2,3,15,0,0,?,0,4,?,?,0,0,25,0,10,?,0,0,27,0,61,7,0,2
1302,?,0,4,0,?,3,2,3,?,0,?,?,0,4,?,6,0,0,25,?,10,?,0,0,27,0,61,0,0,2
1523,?,0,4,0,0,3,2,3,0,0,1,?,0,4,3,6,0,0,25,8,10,?,?,?,27,0,61,0,?,2
