cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0
I2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0
I3,s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I4,s,0,4,0,0,0,0,3,0,0,0,s,0,0,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I5,s,0,4,0,0,0,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I6,s,0,4,0,0,0,2,3,0,0,0,s,0,0,0,6,0,s,25,0,0,s,0,17,0,0,61,0,0,0
I7,s,0,4,0,0,0,2,3,0,4,0,s,0,0,0,6,0,s,25,0,0,s,0,17,0,0,61,0,0,0
1980,s,0,4,0,0,0,2,3,10,4,d,s,0,13,d,6,4,s,25,0,0,s,0,17,0,0,61,0,79,0
I21,s,11,4,0,0,0,2,3,0,4,0,s,0,0,0,s,0,s,25,s,2,s,0,17,19,18,61,0,69,2
1599,s,11,4,0,s,d,2,3,0,4,0,s,d,d,0,s,d,s,25,s,2,s,4,d,19,d,d,0,69,2
1598,s,d,4,0,0,0,s,3,0,4,0,s,0,d,0,s,0,s,25,s,d,s,0,17,19,18,61,0,69,2
I22,s,0,4,0,0,0,2,3,0,0,1,s,0,0,0,6,0,s,25,0,0,s,1,17,0,0,61,0,0,0
1434,s,0,4,d,20,0,2,3,0,0,1,s,4,8,0,s,d,s,25,s,0,s,1,17,d,33,61,0,0,2
I30,s,0,4,1,0,0,2,3,0,14,1,s,0,0,0,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
I31,s,0,4,1,0,0,2,3,0,14,1,s,0,0,0,s,7,s,25,0,0,s,1,17,6,0,61,0,0,0
1520,s,0,4,1,0,0,2,3,s,14,d,s,0,0,0,s,7,s,25,0,0,s,s,17,6,d,61,0,0,0
I33,s,0,4,1,0,0,2,3,0,14,1,s,0,0,0,s,7,s,25,0,0,s,1,17,6,0,61,0,0,2
1505,s,0,4,1,0,0,d,3,0,d,1,s,0,0,0,s,d,s,25,d,0,s,d,17,6,0,61,0,0,2
1504,s,0,4,1,0,0,2,3,0,14,1,s,0,0,0,s,7,s,s,d,0,s,d,17,6,d,61,0,d,2
I34,s,0,4,1,0,0,2,3,0,14,1,s,0,0,3,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
I35,s,0,4,1,0,s,2,3,0,14,1,s,0,0,3,s,7,s,25,0,0,s,1,17,s,0,61,0,0,0
1491,s,d,4,1,d,s,2,d,0,14,1,s,d,0,3,s,7,s,25,0,0,s,1,17,s,20,61,0,0,0
1490,s,d,4,1,0,s,d,3,0,14,1,s,0,0,3,s,d,s,25,0,0,s,1,17,s,0,61,0,d,0
1755,s,0,4,1,2,0,2,3,10,14,1,s,0,0,3,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
I37,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I38,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I39,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,27,0,61,0,0,2
1523,s,0,4,0,0,3,2,3,0,0,1,s,0,4,3,6,0,0,25,8,10,s,d,d,27,0,61,0,d,2
I43,s,7,s,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,27,0,61,0,0,2
I44,s,7,s,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,1,0,27,0,61,0,0,2
1449,s,7,s,d,d,s,2,3,0,0,d,s,0,0,3,6,0,d,d,7,0,s,1,0,27,d,61,0,0,2
1448,s,7,s,0,0,3,2,3,s,0,0,s,0,0,3,d,5,0,25,0,0,s,d,0,27,0,d,0,0,2
1349,s,s,s,0,d,3,2,3,0,0,0,s,0,0,s,d,0,d,25,d,0,s,0,0,27,0,61,0,34,d
I46,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I47,s,0,4,0,0,3,2,3,0,0,0,s,0,19,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1052,s,0,4,1,0,3,2,d,19,0,1,s,s,19,0,6,0,0,d,0,0,s,0,0,d,0,61,d,0,0
1193,s,d,4,0,0,3,2,3,0,0,1,s,0,19,0,6,0,0,25,0,19,s,0,0,0,22,d,0,12,d
I51,s,0,4,0,0,3,2,3,0,0,1,s,0,17,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1124,s,0,4,0,0,3,2,3,0,d,1,s,0,17,0,6,d,5,25,0,d,s,0,0,0,d,d,0,0,2
1034,s,0,4,0,0,3,2,3,0,0,1,s,0,17,3,6,9,0,25,0,0,s,0,0,2,0,61,s,d,d
I54,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I55,s,0,4,0,11,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I56,s,0,4,0,11,3,2,3,0,0,0,s,10,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1118,s,14,4,d,11,3,2,3,0,8,0,s,10,d,3,d,0,d,25,0,0,s,0,0,0,0,61,s,0,0
1160,s,d,4,0,11,3,d,3,0,2,0,s,10,d,3,6,0,0,25,0,0,s,0,0,d,0,61,d,0,d
I59,s,0,4,0,11,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,45,0
1410,s,d,4,1,11,3,2,3,0,0,0,s,0,0,3,6,d,0,25,0,d,s,0,0,d,d,61,0,d,0
I61,s,14,4,1,11,3,2,3,0,8,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,45,0
1483,s,14,4,1,11,d,d,3,0,d,d,s,d,0,3,6,0,0,25,0,d,s,0,d,d,0,61,0,45,0
1482,s,14,4,1,11,3,2,3,0,8,d,s,0,d,3,6,0,1,25,0,d,s,0,0,0,0,61,0,45,0
I62,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I63,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1113,s,0,4,0,2,3,2,3,0,0,0,s,d,d,3,6,0,d,25,0,d,s,0,0,0,d,d,d,0,0
1405,s,0,4,0,0,3,d,3,0,0,0,s,2,0,3,6,0,0,25,0,0,s,0,d,0,22,61,0,0,0
I66,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,1,25,5,0,s,s,0,0,0,61,0,0,0
I67,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,7,1,25,5,0,s,s,0,0,22,61,0,s,2
1457,s,0,4,0,0,3,2,3,0,0,s,s,0,d,3,6,7,1,25,5,0,s,s,d,0,22,61,0,s,2
1456,s,0,4,0,d,3,d,3,0,0,0,s,0,0,d,6,7,1,25,s,0,s,s,0,0,d,61,0,s,2
1338,s,0,4,0,0,3,d,3,0,d,d,s,4,0,3,6,0,1,25,5,0,s,s,0,0,0,61,s,d,0
I69,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I70,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I71,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,0,0,0,0,0,0
I72,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,25,0,0,0,0,0
I73,s,5,4,0,0,10,1,3,19,0,0,s,1,31,0,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1287,s,5,4,d,d,10,1,3,d,0,0,s,1,31,0,s,s,s,25,0,0,s,0,24,25,1,61,0,0,0
I75,s,5,4,0,0,10,1,3,19,0,0,s,1,31,0,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1151,s,5,4,0,0,10,1,3,19,0,d,s,d,31,2,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1150,s,5,4,0,2,10,d,3,19,d,d,s,1,31,0,s,s,s,25,0,0,s,0,d,25,1,61,d,d,0
I78,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,25,0,0,0,0,0
1253,s,5,d,d,0,10,d,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,d,0,25,0,0,0,0,0
1252,s,5,4,0,0,10,0,3,0,0,d,s,1,31,0,s,0,s,25,0,0,s,0,0,25,0,0,0,0,0
I79,s,5,4,0,0,10,0,3,15,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,0,0,0,0,0,0
1343,s,5,4,0,7,10,0,3,15,0,0,s,1,d,0,s,d,s,25,0,9,s,0,0,16,0,3,0,0,0
I83,s,5,4,1,0,10,0,3,15,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,0,0,0,s,0,0
I84,s,5,4,1,20,10,1,3,15,0,0,s,1,31,3,s,0,s,25,0,0,s,0,0,14,0,0,s,0,0
1111,s,5,4,1,20,d,d,d,d,0,0,s,d,d,3,s,0,s,25,0,18,s,0,0,d,0,0,s,0,0
1110,s,5,4,d,20,10,d,3,15,0,1,s,1,31,3,s,0,s,25,0,0,s,0,0,14,0,0,s,d,0
1071,s,s,4,d,9,10,1,3,15,s,0,s,1,31,0,s,27,s,25,0,d,s,0,2,0,0,0,s,d,0
I87,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,1,0,0,0,0,0,0,0
I88,s,1,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,23,0
I90,s,s,4,0,0,10,s,3,0,0,0,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,23,2
1191,s,s,4,d,0,10,s,3,0,0,d,s,1,31,0,0,0,s,25,d,0,s,1,0,0,9,d,11,23,2
1190,s,s,4,1,0,10,s,3,0,0,0,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,23,2
I92,s,s,4,0,0,10,0,3,0,1,1,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,s,0
1263,s,s,4,0,d,10,d,3,d,1,1,s,1,31,3,0,0,0,25,3,0,s,1,d,0,9,0,11,s,0
1376,s,s,4,0,d,10,1,3,d,1,1,s,1,31,3,0,0,d,25,3,7,s,1,0,0,9,0,d,s,0
I95,s,0,4,0,0,10,0,3,0,0,1,s,1,31,0,0,0,0,25,0,0,s,1,0,0,0,0,0,0,0
I96,s,0,4,0,7,10,0,3,0,0,1,s,1,31,0,0,6,0,25,0,0,s,1,0,0,0,0,4,41,0
1250,s,0,4,0,7,10,0,3,0,0,1,s,1,31,0,d,6,d,25,34,d,s,1,25,19,0,0,4,41,0
I98,s,0,4,0,7,10,0,3,0,0,1,s,1,31,0,0,6,0,25,0,0,s,1,0,0,0,0,4,41,0
1079,s,12,d,0,s,10,0,3,0,0,1,s,1,31,0,0,d,0,25,0,d,s,1,0,0,0,0,d,41,0
1078,s,d,4,0,7,10,0,3,0,0,1,s,1,31,0,0,6,d,25,0,d,s,1,d,d,0,0,d,41,0
I100,s,14,4,0,0,10,0,3,0,0,1,s,1,31,0,0,0,0,25,0,0,s,1,12,0,0,0,0,0,2
1173,s,d,4,0,20,10,0,3,d,1,1,s,1,31,0,0,0,0,25,d,0,s,1,12,d,0,0,0,0,2
1172,s,14,4,0,8,10,d,3,21,3,1,s,1,31,0,0,0,0,25,0,0,s,1,12,0,0,0,0,0,2
I102,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,0,0,0,0,0,0,0
I103,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
I104,s,0,4,0,0,10,1,3,0,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
I105,s,0,4,0,0,10,1,3,21,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
1007,s,0,4,0,0,10,1,3,21,0,0,s,1,31,0,d,20,d,25,d,0,s,0,0,d,d,0,0,0,2
1059,s,0,4,0,0,s,1,3,21,0,0,s,1,31,0,3,20,0,25,8,18,s,0,d,0,10,38,0,0,0
I109,s,0,4,0,0,10,1,3,0,0,1,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
1885,s,10,4,1,7,10,1,d,0,2,1,s,1,31,0,d,20,0,25,0,d,s,s,8,d,10,3,11,0,0
2045,s,0,4,0,d,10,d,3,24,d,1,s,1,31,0,3,20,s,25,0,0,s,s,0,0,10,0,0,0,0
I116,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,0,10,0,7,0,0
1049,s,d,4,0,0,10,1,3,19,0,1,s,1,31,0,3,s,1,25,0,14,s,d,29,d,10,0,7,33,0
I120,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,s,10,0,7,0,2
1022,s,0,4,1,s,10,d,3,24,0,0,s,1,d,0,3,20,1,25,0,0,s,d,29,s,10,d,7,d,2
I123,s,0,4,0,20,10,0,3,0,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,s,10,0,7,0,2
1965,s,0,d,0,20,10,0,d,0,0,d,s,1,31,0,3,20,1,25,d,0,s,d,29,s,10,0,7,0,2
1964,s,0,d,0,20,10,0,d,0,0,0,s,1,31,0,3,d,1,25,s,0,s,0,29,s,10,0,7,0,2
I124,s,19,4,0,s,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,0,0,0,0,0,0,0
I125,s,19,4,s,s,10,1,3,0,0,0,s,1,31,3,31,20,0,25,0,0,s,0,0,0,0,0,0,0,2
I128,s,19,4,s,s,10,1,3,0,5,0,s,1,31,3,31,20,0,25,1,0,s,0,0,0,33,0,0,0,2
1133,s,19,4,s,s,d,1,3,d,5,1,s,d,31,3,31,d,0,d,1,0,s,0,0,d,33,0,0,0,2
1132,s,19,d,s,s,10,1,3,0,d,0,s,1,31,3,d,20,0,25,d,0,s,0,0,0,33,0,0,0,d
I129,s,19,4,s,s,10,1,3,0,0,1,s,1,31,3,31,20,0,25,0,0,s,0,3,0,0,0,0,0,2
I130,s,19,4,s,s,10,1,3,0,0,1,s,1,31,3,31,s,0,25,0,0,s,0,3,0,0,0,0,23,2
1477,s,19,4,s,s,10,1,d,0,d,1,s,d,31,3,d,s,0,25,0,0,s,0,3,0,0,0,0,23,2
1476,s,19,4,s,s,10,1,3,0,8,1,s,1,31,3,d,s,0,25,0,0,s,0,3,0,0,d,0,d,d
I131,s,19,4,s,s,10,1,3,s,0,1,s,1,31,3,31,20,0,25,19,0,s,0,3,0,0,0,0,25,2
1727,s,19,d,s,s,10,d,3,s,0,d,s,1,31,3,d,20,d,25,19,0,s,0,3,12,0,0,0,25,2
1726,s,d,4,s,s,10,1,3,s,0,1,s,1,d,3,31,20,0,d,d,0,s,0,d,0,d,0,0,25,2
I132,s,19,4,0,s,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,16,0,0,0,0,0,0
1095,s,19,4,0,s,d,0,3,13,0,0,s,1,31,0,0,20,0,25,d,0,s,d,16,0,0,0,0,0,0
I136,s,19,4,0,s,10,0,3,0,2,0,s,1,31,0,0,20,0,25,0,0,s,0,16,30,0,0,0,0,2
1165,s,19,4,0,s,10,0,3,0,2,0,s,d,d,0,0,20,0,d,0,0,s,0,s,30,0,0,0,0,2
1080,s,19,4,0,s,10,0,3,0,2,0,s,1,d,3,d,d,0,25,19,0,s,0,16,30,s,0,0,0,2
I139,s,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,25,0,0,s,0,34,14,0,0,0,0,0
I140,s,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,25,0,0,s,0,34,14,0,0,0,0,0
I141,s,0,1,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,25,2,0,s,4,34,14,0,0,0,0,0
I142,s,0,1,0,0,0,0,10,0,5,0,0,0,0,3,0,0,0,25,2,0,s,4,34,14,0,0,0,0,0
I143,s,0,1,0,7,0,0,10,0,5,0,0,0,5,3,4,23,0,25,2,0,s,4,34,14,0,0,0,0,0
I144,s,0,1,0,7,0,0,10,0,5,0,0,0,5,3,4,23,0,25,2,0,s,4,34,14,7,0,0,0,0
I145,s,0,1,0,7,3,0,10,0,5,0,0,0,5,3,4,23,0,25,2,0,s,4,34,14,7,0,0,0,0
1763,s,0,1,0,7,3,0,10,0,5,0,d,0,5,3,4,23,0,25,2,0,s,d,34,14,7,0,0,0,0
1762,s,0,1,0,7,3,0,10,0,5,d,d,0,5,3,4,23,0,d,2,0,s,4,34,14,7,0,0,0,0
1784,s,0,1,0,7,0,1,10,0,5,0,0,d,5,3,4,23,0,25,2,d,s,4,d,14,7,0,0,61,0
I147,s,0,1,0,7,0,0,10,0,5,0,0,0,5,3,4,23,0,25,2,0,s,4,34,14,24,0,0,0,0
I148,s,0,1,0,7,0,1,10,0,5,0,0,0,5,3,4,23,s,25,2,0,s,4,34,14,24,0,0,0,2
1893,s,d,1,d,7,0,1,d,0,5,0,0,0,5,3,4,d,s,25,2,0,s,d,d,14,24,0,0,0,2
1892,s,0,1,0,7,0,1,10,0,5,0,d,0,d,3,4,d,s,25,2,0,s,4,34,14,24,0,0,0,2
