cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1506,1,14,?,7,?,3,0,?,0,11,27,3,14,?,0,6,?,?,?,?,20,?,20,1,?,0,?,1,0,?
1981,?,14,3,7,0,3,0,9,0,11,0,3,14,8,0,6,?,0,?,0,20,1,20,1,?,0,?,1,?,?
1425,1,20,3,7,0,3,0,9,1,11,0,3,14,8,0,?,?,?,?,0,20,1,0,1,?,0,?,?,0,14
1627,1,20,?,7,0,?,27,9,0,11,0,?,14,8,1,?,?,0,?,?,?,1,3,1,?,?,?,1,2,14
1626,1,?,3,?,0,?,27,9,1,11,?,3,14,8,1,6,?,0,?,?,?,1,3,1,?,0,?,1,2,14
1311,1,3,3,7,0,3,0,?,7,11,5,3,?,8,1,6,?,0,?,0,20,0,3,1,?,?,?,?,0,14
1310,1,?,3,7,0,3,0,9,7,11,5,?,14,8,1,6,?,0,?,0,20,0,3,1,?,1,?,0,0,14
1421,?,0,3,7,?,?,0,9,7,11,5,3,14,8,1,6,?,0,?,0,20,0,0,1,?,0,?,0,0,?
1420,1,0,3,7,?,3,0,9,7,11,5,?,14,8,1,?,?,?,?,?,?,0,?,1,?,0,?,?,0,14
1607,1,12,3,7,1,3,8,?,0,11,0,3,14,8,0,6,?,8,?,0,7,0,9,1,?,0,?,0,?,?
1606,1,12,3,7,1,?,8,9,0,11,?,3,14,?,0,6,?,0,?,0,7,1,9,1,?,0,?,0,0,?
1639,1,12,3,7,0,3,?,9,0,?,0,3,14,8,?,6,?,1,?,0,7,1,?,1,?,0,?,0,?,0
1434,1,12,3,7,?,3,0,9,0,11,0,3,14,8,0,6,?,0,?,0,7,1,9,1,?,0,?,?,0,0
1521,1,?,3,?,0,3,0,?,0,11,27,0,14,?,1,6,?,0,?,?,7,0,0,1,?,1,?,0,0,0
1491,1,12,3,7,10,3,0,9,0,11,27,?,14,8,0,6,?,14,?,2,7,1,0,?,?,1,?,?,0,0
1490,1,12,3,7,?,3,0,9,0,11,27,?,?,8,0,6,?,14,?,2,7,1,0,1,?,1,?,0,0,0
1755,1,?,3,7,0,3,0,9,0,11,27,?,14,?,0,6,?,14,?,?,7,1,3,?,?,?,?,0,0,0
1303,0,?,3,7,7,3,8,9,0,?,0,6,11,9,0,6,?,?,?,0,10,?,0,0,?,?,?,0,0,3
1302,0,?,3,7,7,?,8,?,0,11,25,6,?,9,0,6,?,0,?,0,10,0,?,4,?,?,?,0,0,3
1523,0,?,3,7,?,3,8,9,11,11,0,6,11,9,0,6,?,?,?,0,0,1,0,0,?,?,?,0,0,3
1449,1,?,3,?,7,?,8,9,0,11,0,6,11,?,0,6,?,0,?,0,0,0,?,0,?,?,?,0,0,3
1348,1,?,3,7,7,3,8,?,0,11,0,6,11,9,0,6,?,0,?,0,0,0,0,?,?,?,?,?,0,3
1971,1,25,3,7,0,?,5,?,0,11,0,3,11,9,0,6,?,?,?,1,0,1,0,0,?,0,?,?,?,3
1052,?,0,3,7,1,3,5,?,0,11,?,3,11,9,?,6,?,23,?,1,?,0,0,0,?,0,?,?,2,3
1124,1,0,3,7,0,?,20,9,0,11,19,3,11,9,0,6,?,0,?,0,0,0,0,?,?,0,?,1,0,3
1035,1,?,3,7,17,3,0,9,?,11,19,3,11,9,0,6,?,?,?,1,0,?,0,0,?,0,?,1,3,3
1034,1,0,3,7,17,3,0,?,0,11,?,3,11,9,?,6,?,?,?,1,0,0,?,0,?,0,?,1,?,3
1118,0,16,?,?,0,3,0,9,0,11,?,0,0,9,?,6,?,0,?,1,16,?,?,?,?,0,?,?,0,0
1160,1,0,?,7,0,?,0,9,0,11,32,0,0,?,?,6,?,0,?,1,16,0,?,13,?,0,?,?,0,0
1411,0,0,3,7,0,3,0,9,0,11,32,?,4,9,0,?,?,0,?,1,0,?,0,?,?,1,?,?,0,0
1410,0,0,3,7,?,3,0,9,0,11,32,?,4,9,0,?,?,?,?,1,0,0,0,0,?,1,?,?,0,0
1482,?,?,3,7,?,3,0,9,0,11,?,?,4,9,0,6,?,8,?,1,6,0,0,0,?,0,?,?,0,0
1113,0,0,?,?,?,3,5,9,2,?,0,3,0,9,0,6,?,0,?,?,?,?,4,0,?,0,?,0,?,0
1405,0,0,3,7,0,?,0,9,2,11,0,3,0,9,0,6,?,3,?,1,?,1,4,0,?,0,?,1,0,0
1404,0,5,3,7,0,3,0,?,2,11,0,3,0,9,0,6,?,3,?,1,0,1,4,0,?,?,?,0,2,0
1457,0,?,?,7,0,?,0,?,?,?,0,3,0,9,0,6,?,0,?,1,0,0,20,0,?,0,?,0,0,0
1456,0,0,?,7,0,3,0,?,2,11,0,3,?,9,0,6,?,0,?,1,0,0,20,0,?,0,?,0,0,0
