cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1424,17,2,7,2,?,0,0,0,4,?,?,0,0,6,11,0,13,?,2,?,1,16,0,17,?,17,?,5,2,1
1626,0,2,7,2,?,?,0,0,4,1,4,0,0,6,11,3,13,1,?,?,1,16,?,17,?,17,6,5,2,1
1311,0,?,7,0,0,?,13,0,4,1,4,0,?,6,11,?,13,0,2,?,?,?,0,17,?,17,?,5,2,3
1310,0,2,7,?,0,?,13,0,4,?,4,0,0,6,?,6,13,0,2,?,1,16,0,17,?,17,6,?,2,3
1421,0,2,7,?,0,?,0,1,4,1,4,?,0,6,11,6,?,?,2,?,1,16,0,17,?,?,6,5,2,0
1420,?,2,7,?,?,15,0,1,4,1,4,0,?,6,?,6,13,1,2,?,?,16,0,17,?,17,6,5,2,0
1283,0,2,7,0,0,0,?,1,4,1,4,0,0,6,11,0,13,0,2,?,1,16,0,17,?,17,6,5,?,0
1282,0,2,7,2,0,0,0,1,?,1,4,0,0,?,11,0,?,0,2,?,1,16,0,?,?,17,6,5,2,?
1598,0,2,7,0,0,0,0,?,4,1,4,0,?,6,11,0,13,0,2,?,?,16,0,17,?,17,6,5,2,0
1639,26,?,7,2,0,15,0,0,4,1,0,0,38,6,?,0,13,?,?,0,1,16,14,17,?,17,6,5,?,0
1435,?,2,7,?,0,15,5,0,?,1,0,8,38,6,11,?,?,?,?,1,1,16,16,17,?,17,?,5,2,1
1333,0,2,7,0,0,15,5,0,4,1,5,?,38,6,11,4,13,0,?,1,1,16,0,17,?,17,?,5,2,0
1332,2,2,7,0,0,15,5,0,4,1,?,8,38,?,11,?,13,0,?,1,1,16,0,17,?,17,6,5,2,0
1755,26,2,?,?,1,15,0,0,4,1,?,0,0,6,11,0,13,0,?,3,1,16,?,17,?,17,6,5,2,?
1302,?,2,?,2,0,33,9,2,4,1,0,0,?,0,16,21,13,?,0,2,1,?,?,?,?,17,6,5,2,0
1523,?,2,7,2,0,33,0,2,4,?,0,0,?,0,16,0,13,1,4,2,1,?,?,?,?,17,6,5,2,1
1448,?,2,?,?,0,33,0,2,4,1,4,0,?,0,16,0,13,1,0,2,1,?,?,17,?,17,?,5,2,1
1348,?,2,7,2,0,33,0,2,4,1,0,0,?,0,?,0,13,1,0,2,?,16,?,17,?,?,6,5,2,0
1971,?,2,7,?,?,33,15,0,4,?,0,0,?,?,0,4,13,1,0,2,1,?,0,17,?,17,6,5,2,?
1052,?,2,7,0,0,33,15,0,4,1,0,0,?,?,6,4,13,1,4,2,1,?,0,17,?,?,6,5,2,1
1193,?,2,7,0,?,33,15,0,4,1,0,0,?,0,0,?,13,1,0,2,1,?,0,17,?,17,6,?,2,?
1125,?,?,7,0,0,33,0,0,4,1,0,0,0,0,0,4,13,1,0,?,1,16,0,17,?,17,?,5,?,0
1035,?,2,7,?,0,?,0,?,4,1,0,0,0,6,0,?,13,1,0,2,1,16,3,17,?,17,6,5,?,?
1034,?,2,7,0,0,33,5,2,4,1,0,0,0,0,?,4,13,1,0,2,1,16,0,17,?,17,6,5,?,0
1119,2,2,7,0,0,0,13,1,4,1,4,?,0,0,0,0,13,0,4,2,1,16,0,17,?,17,6,5,?,?
1161,?,2,7,0,0,?,13,0,4,1,4,?,0,?,0,0,13,1,4,2,1,?,0,17,?,17,6,5,2,1
1410,0,2,?,0,0,?,13,0,4,1,?,?,0,0,2,0,13,0,4,2,1,16,?,17,?,17,6,5,?,1
1482,?,2,?,0,0,0,13,?,4,1,0,?,0,0,2,9,13,0,4,2,1,16,0,17,?,17,6,?,2,?
1405,0,2,7,0,1,6,13,?,?,1,?,?,0,0,0,0,13,0,0,2,1,16,10,17,?,17,6,5,2,0
1457,0,2,7,0,?,6,13,0,?,1,0,?,0,0,0,0,13,?,0,2,1,?,10,17,?,17,6,5,2,0
1456,0,2,7,?,1,6,13,0,4,1,0,?,0,0,0,?,?,?,0,2,1,16,?,?,?,17,6,5,2,0
1338,0,2,7,?,0,6,13,0,4,1,0,?,0,0,?,0,?,0,4,?,1,16,?,17,?,17,6,?,2,0
1287,0,2,7,2,0,0,?,1,4,?,?,0,0,0,0,0,13,1,?,0,1,2,12,17,?,?,6,5,?,0
