cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,2,21,?,12,0,1,13,9,23,10,2,?,6,7,3,1,12,0,25,0,1,?,0,6,?,0,28,5,?,1
1626,?,21,?,?,0,?,13,9,23,10,2,10,6,0,0,1,12,0,25,0,0,1,?,0,?,0,?,5,2,1
1310,4,0,?,?,0,1,?,9,23,10,2,10,6,0,0,1,12,0,25,0,1,1,0,0,9,18,?,5,2,0
1283,0,0,?,12,0,1,13,9,23,10,2,10,6,0,0,1,12,0,25,4,?,1,0,0,9,?,?,5,2,0
1282,0,0,?,12,0,1,13,?,23,10,2,10,?,0,0,1,?,0,25,?,0,1,0,6,9,?,28,?,?,0
1607,2,0,?,12,0,?,13,?,23,10,2,10,?,?,?,1,?,26,?,?,?,0,0,4,9,?,28,5,2,1
1638,2,0,?,12,?,1,13,?,23,10,2,10,?,6,0,1,12,26,?,0,0,0,0,4,9,?,28,5,2,0
1435,0,?,?,12,?,1,13,?,23,10,2,10,6,6,0,1,12,0,25,?,1,0,?,0,9,?,28,5,?,?
1333,0,0,?,12,0,1,13,?,23,10,2,10,6,6,0,?,?,0,25,?,?,0,0,0,9,?,?,5,2,0
1520,4,37,?,12,0,1,?,?,?,10,?,10,6,7,0,?,?,?,25,1,0,0,0,0,9,0,28,5,2,?
1505,0,0,?,12,0,1,?,?,23,10,2,10,6,0,0,1,12,8,25,1,0,0,0,0,?,0,28,5,2,?
1504,0,0,?,12,0,1,?,?,23,10,2,10,6,0,0,1,12,?,25,1,0,0,0,0,9,0,28,5,2,?
1491,0,?,?,12,0,1,13,?,23,10,2,10,6,0,0,1,?,0,25,0,0,0,1,0,?,13,28,5,2,0
1303,3,17,?,12,0,1,13,9,23,10,2,10,?,7,25,0,12,?,25,15,1,?,16,0,9,2,28,5,2,?
1522,3,17,?,?,0,1,13,9,23,10,2,10,?,7,25,0,?,?,?,0,1,?,?,0,9,2,28,5,2,?
1448,3,17,?,12,22,1,13,9,23,?,2,10,0,?,?,0,12,?,25,0,0,?,0,29,9,2,?,5,2,0
1349,3,17,?,12,22,1,13,9,23,?,2,?,?,7,0,0,12,0,25,0,1,?,7,29,9,?,28,5,2,0
1348,3,17,?,12,?,1,13,9,23,?,2,10,0,7,0,0,12,0,25,0,1,?,0,29,9,2,28,5,2,?
1052,3,17,?,12,17,1,13,?,23,10,?,10,0,?,0,0,12,?,25,0,0,?,0,0,0,0,28,5,2,0
1193,3,17,?,12,0,?,13,9,23,?,2,10,0,?,6,0,12,0,25,0,1,?,?,0,?,26,28,5,2,0
1192,?,17,?,?,0,1,13,9,23,?,2,10,?,?,0,0,12,0,25,0,1,?,0,?,?,26,28,5,2,0
1125,3,17,?,12,0,1,13,9,?,10,2,10,15,7,15,?,12,0,25,0,0,?,0,0,0,23,28,5,2,0
