cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0
I2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,0,0,0,0,0,0,0,0
I3,s,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I4,s,0,4,0,0,0,0,3,0,0,0,s,0,0,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I5,s,0,4,0,0,0,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I6,s,0,4,0,0,0,2,3,0,0,0,s,0,0,0,6,0,s,25,0,0,s,0,17,0,0,61,0,0,0
I7,s,0,4,0,0,0,2,3,0,4,0,s,0,0,0,6,0,s,25,0,0,s,0,17,0,0,61,0,0,0
I8,s,0,4,0,0,0,2,3,10,4,0,s,0,0,0,6,4,s,25,0,0,s,0,17,0,0,61,0,0,0
I10,s,0,4,0,0,0,2,3,10,4,0,s,0,13,0,6,4,s,25,0,0,s,0,17,0,0,61,0,79,0
1507,s,0,4,0,0,0,2,3,10,4,0,s,0,d,0,6,4,s,25,0,0,s,0,17,d,0,61,0,79,0
1506,s,0,4,0,0,0,2,3,10,4,d,s,10,13,0,d,4,s,25,0,0,s,0,d,0,d,61,0,79,d
I12,s,0,4,0,0,0,2,3,10,4,0,s,0,0,0,6,4,s,25,0,0,s,s,17,0,0,61,0,0,0
1424,s,0,4,1,5,0,2,3,10,s,0,s,0,0,0,6,4,s,25,0,0,s,s,d,0,0,61,0,0,0
I14,s,0,4,0,5,0,2,3,10,4,0,s,0,0,0,6,4,s,25,0,0,s,s,17,4,0,61,0,0,0
1627,s,0,4,0,5,0,2,3,10,d,0,s,0,0,0,6,d,s,25,0,0,s,s,d,4,0,61,0,0,d
1626,s,0,4,0,5,0,d,3,d,d,0,s,0,d,0,6,4,s,25,0,0,s,s,d,4,0,61,0,0,0
I15,s,11,4,0,0,0,2,3,0,4,0,s,0,0,0,s,0,s,25,s,0,s,0,17,19,18,61,0,69,0
I18,s,11,4,0,0,0,2,3,19,4,1,s,0,0,0,s,0,s,25,s,0,s,0,17,19,18,61,0,69,0
1421,s,11,d,0,d,d,d,3,19,d,1,s,0,d,0,s,0,s,25,s,0,s,0,17,19,18,61,0,69,0
1420,s,11,4,1,0,0,2,3,d,4,1,s,0,0,0,s,0,s,25,s,0,s,0,17,19,18,61,0,d,0
I19,s,11,4,0,0,0,2,3,0,4,0,s,0,0,0,s,0,s,25,s,2,s,0,17,19,18,61,0,69,2
1282,s,11,4,0,0,d,2,3,0,4,0,s,0,0,0,s,0,s,25,s,2,s,0,d,19,18,61,0,69,d
1598,s,d,4,0,0,0,s,3,0,4,0,s,0,d,0,s,0,s,25,s,d,s,0,17,19,18,61,0,69,2
I22,s,0,4,0,0,0,2,3,0,0,1,s,0,0,0,6,0,s,25,0,0,s,1,17,0,0,61,0,0,0
I23,s,0,4,0,0,0,2,3,0,0,1,s,0,8,0,6,0,s,25,0,0,s,1,17,0,0,61,0,0,0
I26,s,0,4,0,0,0,2,3,0,2,1,s,0,8,0,6,0,s,25,0,0,s,1,17,0,0,61,0,0,0
1639,s,0,4,0,0,0,2,d,0,2,1,s,0,d,0,6,0,s,25,0,0,s,1,17,d,0,61,0,0,0
1638,s,0,4,0,0,0,2,3,0,2,1,s,0,8,0,6,0,s,25,d,0,s,1,17,0,0,61,0,d,0
I29,s,0,4,0,0,0,2,3,0,0,1,s,4,8,0,6,0,s,25,s,0,s,1,17,0,22,61,0,0,2
1333,s,0,d,d,0,10,2,3,0,0,1,s,4,8,0,6,0,s,25,s,0,s,d,17,0,22,61,d,0,2
1332,s,0,d,d,0,0,2,3,0,0,1,s,4,8,0,6,0,s,25,s,0,s,1,d,8,22,61,d,0,2
I30,s,0,4,1,0,0,2,3,0,14,1,s,0,0,0,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
1521,s,0,4,1,d,0,2,3,s,14,d,s,s,0,d,s,7,s,25,0,d,s,s,17,6,30,61,0,0,2
I34,s,0,4,1,0,0,2,3,0,14,1,s,0,0,3,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
I35,s,0,4,1,0,s,2,3,0,14,1,s,0,0,3,s,7,s,25,0,0,s,1,17,s,0,61,0,0,0
1491,s,d,4,1,d,s,2,d,0,14,1,s,d,0,3,s,7,s,25,0,0,s,1,17,s,20,61,0,0,0
1490,s,d,4,1,0,s,d,3,0,14,1,s,0,0,3,s,d,s,25,0,0,s,1,17,s,0,61,0,d,0
1754,s,0,4,1,2,0,2,3,10,14,1,s,d,0,3,s,7,s,25,0,0,s,1,17,0,0,61,0,0,0
I37,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I38,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I43,s,7,s,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,27,0,61,0,0,2
I44,s,7,s,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,1,0,27,0,61,0,0,2
1449,s,7,s,d,d,s,2,3,0,0,d,s,0,0,3,6,0,d,d,7,0,s,1,0,27,d,61,0,0,2
1448,s,7,s,0,0,3,2,3,s,0,0,s,0,0,3,d,5,0,25,0,0,s,d,0,27,0,d,0,0,2
1348,s,s,s,d,0,3,2,3,0,0,0,s,0,0,d,6,25,6,25,0,0,s,0,0,d,0,61,0,34,2
I46,s,0,4,0,0,3,2,3,0,0,0,s,0,0,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I47,s,0,4,0,0,3,2,3,0,0,0,s,0,19,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1052,s,0,4,1,0,3,2,d,19,0,1,s,s,19,0,6,0,0,d,0,0,s,0,0,d,0,61,d,0,0
1192,s,0,4,0,0,d,2,3,10,0,1,s,0,19,0,6,0,0,d,0,d,s,0,s,14,22,61,0,d,0
I51,s,0,4,0,0,3,2,3,0,0,1,s,0,17,0,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I52,s,0,4,0,0,3,2,3,0,14,1,s,0,17,0,6,0,5,25,0,0,s,0,0,0,0,61,0,0,0
1125,s,0,4,0,0,3,2,3,0,14,1,s,0,17,d,6,0,5,25,0,0,s,0,0,0,0,61,0,0,0
1124,s,0,4,0,0,3,2,3,0,d,1,s,0,17,0,6,d,5,25,0,d,s,0,0,0,d,d,0,0,2
1034,s,0,4,0,0,3,2,3,0,0,1,s,0,17,3,6,9,0,25,0,0,s,0,0,2,0,61,s,d,d
I54,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I55,s,0,4,0,11,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I56,s,0,4,0,11,3,2,3,0,0,0,s,10,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I57,s,14,4,0,11,3,2,3,0,8,0,s,10,22,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1119,s,14,d,0,d,3,2,3,0,8,0,s,10,22,3,6,s,0,25,0,0,s,d,d,0,s,61,7,0,0
1118,s,14,4,d,11,3,2,3,0,8,0,s,10,d,3,d,0,d,25,0,0,s,0,0,0,0,61,s,0,0
1161,s,0,4,0,d,3,2,3,0,2,0,s,10,0,3,6,0,0,d,0,0,s,0,0,0,0,61,d,15,0
1482,s,14,4,1,11,3,2,3,0,8,d,s,0,d,3,6,0,1,25,0,d,s,0,0,0,0,61,0,45,0
I62,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
I63,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,0,25,0,0,s,0,0,0,0,61,0,0,0
1112,s,2,4,0,2,3,2,3,0,0,0,s,0,11,3,6,0,1,25,0,28,s,d,0,d,0,s,0,d,0
I65,s,0,4,0,0,3,2,3,0,0,0,s,2,0,3,6,0,0,25,0,0,s,0,0,0,22,61,0,0,0
1405,s,0,4,0,0,3,d,3,0,0,0,s,2,0,3,6,0,0,25,0,0,s,0,d,0,22,61,0,0,0
1404,s,0,4,0,0,3,2,3,0,0,d,s,2,0,3,6,d,0,25,0,d,s,0,0,0,22,61,d,0,0
I66,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,0,1,25,5,0,s,s,0,0,0,61,0,0,0
I67,s,0,4,0,0,3,2,3,0,0,0,s,0,0,3,6,7,1,25,5,0,s,s,0,0,22,61,0,s,2
1457,s,0,4,0,0,3,2,3,0,0,s,s,0,d,3,6,7,1,25,5,0,s,s,d,0,22,61,0,s,2
1456,s,0,4,0,d,3,d,3,0,0,0,s,0,0,d,6,7,1,25,s,0,s,s,0,0,d,61,0,s,2
1338,s,0,4,0,0,3,d,3,0,d,d,s,4,0,3,6,0,1,25,5,0,s,s,0,0,0,61,s,d,0
I69,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I70,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,0,0,0,0,0,0,0,0
I71,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,0,0,0,0,0,0
I72,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,25,0,0,0,0,0
I73,s,5,4,0,0,10,1,3,19,0,0,s,1,31,0,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1286,s,5,4,d,0,10,1,3,19,0,d,s,1,d,0,s,s,s,d,0,0,s,0,24,25,1,61,0,d,0
I75,s,5,4,0,0,10,1,3,19,0,0,s,1,31,0,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1151,s,5,4,0,0,10,1,3,19,0,d,s,d,31,2,s,s,s,25,0,0,s,0,0,25,1,61,0,0,0
1150,s,5,4,0,2,10,d,3,19,d,d,s,1,31,0,s,s,s,25,0,0,s,0,d,25,1,61,d,d,0
I77,s,5,4,0,0,10,0,3,0,0,0,s,1,31,0,s,19,s,25,0,0,s,0,0,25,0,s,0,0,0
1159,s,5,4,d,0,d,0,3,0,0,0,s,1,d,d,s,d,s,25,18,0,s,d,0,25,0,s,0,s,0
1158,s,5,4,0,0,10,0,d,s,0,0,s,1,31,d,s,19,s,25,0,d,s,0,0,25,0,s,d,0,0
I79,s,5,4,0,0,10,0,3,15,0,0,s,1,31,0,s,0,s,25,0,0,s,0,0,0,0,0,0,0,0
I80,s,5,4,0,7,10,0,3,15,0,0,s,1,31,0,s,23,s,25,0,9,s,0,0,16,0,3,0,0,0
I81,s,5,4,0,7,10,0,3,15,0,0,s,1,31,0,s,23,s,25,0,9,s,0,0,16,0,3,0,0,0
1343,s,5,4,0,7,10,0,3,15,0,0,s,1,d,0,s,d,s,25,0,9,s,0,0,16,0,3,0,0,0
1342,s,5,4,d,7,10,0,3,15,0,d,s,d,31,0,s,23,s,s,0,9,s,0,0,16,0,3,0,0,d
I82,s,5,4,0,7,10,0,3,15,2,0,s,1,31,3,s,23,s,25,0,9,s,0,0,16,0,3,0,0,0
1719,s,5,d,0,7,10,0,3,15,2,0,s,d,31,3,s,23,s,25,0,9,s,0,0,16,0,d,0,0,0
1718,s,5,d,0,7,10,0,3,d,2,d,s,1,31,3,s,23,s,d,0,d,s,0,0,d,d,3,0,d,2
1110,s,5,4,d,20,10,d,3,15,0,1,s,1,31,3,s,0,s,25,0,0,s,0,0,14,0,0,s,d,0
I87,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,0,0,s,1,0,0,0,0,0,0,0
I88,s,1,4,0,0,10,0,3,0,0,0,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,23,0
1298,s,1,4,0,d,10,s,3,0,0,0,s,1,31,0,0,0,d,25,s,0,s,1,0,0,d,0,11,23,2
I92,s,s,4,0,0,10,0,3,0,1,1,s,1,31,0,0,0,0,25,3,0,s,1,0,0,9,0,11,s,0
1262,s,s,4,0,0,10,0,3,d,1,1,s,1,31,0,0,4,0,25,3,d,s,1,0,0,9,d,11,s,0
I94,s,s,4,0,0,10,1,3,0,1,1,s,1,31,3,0,0,0,25,3,0,s,1,0,0,9,0,11,s,0
1377,s,s,d,0,0,10,1,3,0,d,1,s,1,31,d,33,0,0,d,3,0,s,1,0,0,9,0,11,s,2
1376,s,s,4,0,d,10,1,3,d,1,1,s,1,31,3,0,0,d,25,3,7,s,1,0,0,9,0,d,s,0
I95,s,0,4,0,0,10,0,3,0,0,1,s,1,31,0,0,0,0,25,0,0,s,1,0,0,0,0,0,0,0
I98,s,0,4,0,7,10,0,3,0,0,1,s,1,31,0,0,6,0,25,0,0,s,1,0,0,0,0,4,41,0
1079,s,12,d,0,s,10,0,3,0,0,1,s,1,31,0,0,d,0,25,0,d,s,1,0,0,0,0,d,41,0
1078,s,d,4,0,7,10,0,3,0,0,1,s,1,31,0,0,6,d,25,0,d,s,1,d,d,0,0,d,41,0
I99,s,14,4,0,0,10,0,3,0,0,1,s,1,31,0,0,0,0,25,0,0,s,1,12,0,0,0,0,0,0
I100,s,14,4,0,0,10,0,3,0,0,1,s,1,31,0,0,0,0,25,0,0,s,1,12,0,0,0,0,0,2
1173,s,d,4,0,20,10,0,3,d,1,1,s,1,31,0,0,0,0,25,d,0,s,1,12,d,0,0,0,0,2
1172,s,14,4,0,8,10,d,3,21,3,1,s,1,31,0,0,0,0,25,0,0,s,1,12,0,0,0,0,0,2
1406,s,14,4,1,0,10,0,3,0,0,1,s,1,31,3,0,0,0,25,0,0,s,1,12,12,d,0,0,73,2
I102,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,0,0,0,0,0,0,0
I103,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
I104,s,0,4,0,0,10,1,3,0,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,0
I106,s,0,4,0,0,10,1,3,21,0,0,s,1,31,0,3,20,0,25,0,0,s,0,0,0,10,0,0,0,2
1007,s,0,4,0,0,10,1,3,21,0,0,s,1,31,0,d,20,d,25,d,0,s,0,0,d,d,0,0,0,2
1973,s,0,4,1,0,10,1,3,d,0,0,s,1,31,0,s,20,0,d,0,2,s,0,0,0,10,0,0,0,2
I111,s,0,4,0,0,10,1,3,0,2,1,s,1,31,3,3,20,1,25,0,13,s,3,0,0,10,0,11,0,0
1867,s,0,d,d,0,10,1,3,0,2,1,s,1,31,3,3,20,1,d,0,13,s,3,0,0,10,d,11,d,0
1866,s,0,4,0,0,10,1,d,0,d,d,s,1,31,3,3,20,1,d,d,13,s,3,0,0,10,0,11,0,0
I116,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,0,10,0,7,0,0
I117,s,12,4,0,0,10,0,3,19,0,1,s,1,31,0,3,s,1,25,0,0,s,0,29,0,10,0,7,33,0
1098,s,12,4,s,0,10,0,d,d,2,s,s,1,31,0,d,s,1,25,0,0,s,0,29,0,10,d,7,33,0
1049,s,d,4,0,0,10,1,3,19,0,1,s,1,31,0,3,s,1,25,0,14,s,d,29,d,10,0,7,33,0
I120,s,0,4,0,0,10,0,3,0,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,s,10,0,7,0,2
I121,s,0,4,1,s,10,0,3,24,0,0,s,1,31,0,3,20,1,25,0,0,s,0,29,s,10,0,7,0,2
1023,s,0,4,1,s,10,0,3,24,d,d,s,1,31,0,3,20,1,25,0,d,s,0,29,s,10,0,7,0,d
1022,s,0,4,1,s,10,d,3,24,0,0,s,1,d,0,3,20,1,25,0,0,s,d,29,s,10,d,7,d,2
1964,s,0,d,0,20,10,0,d,0,0,0,s,1,31,0,3,d,1,25,s,0,s,0,29,s,10,0,7,0,2
I124,s,19,4,0,s,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,0,0,0,0,0,0,0
I125,s,19,4,s,s,10,1,3,0,0,0,s,1,31,3,31,20,0,25,0,0,s,0,0,0,0,0,0,0,2
I126,s,19,4,s,s,10,1,3,0,5,0,s,1,31,3,31,20,0,25,0,0,s,0,0,0,0,0,0,0,2
I127,s,19,4,s,s,10,1,3,0,5,0,s,1,31,3,31,20,0,25,0,0,s,0,0,0,8,0,0,0,2
1301,s,19,4,s,s,10,1,d,d,5,0,s,1,d,3,31,20,0,25,d,0,s,0,0,d,8,0,0,d,d
1300,s,19,4,s,s,10,1,3,d,d,d,s,1,31,d,31,20,0,25,0,0,s,d,0,0,8,d,0,0,2
I128,s,19,4,s,s,10,1,3,0,5,0,s,1,31,3,31,20,0,25,1,0,s,0,0,0,33,0,0,0,2
1133,s,19,4,s,s,d,1,3,d,5,1,s,d,31,3,31,d,0,d,1,0,s,0,0,d,33,0,0,0,2
1132,s,19,d,s,s,10,1,3,0,d,0,s,1,31,3,d,20,0,25,d,0,s,0,0,0,33,0,0,0,d
1477,s,19,4,s,s,10,1,d,0,d,1,s,d,31,3,d,s,0,25,0,0,s,0,3,0,0,0,0,23,2
I132,s,19,4,0,s,10,0,3,0,0,0,s,1,31,0,0,20,0,25,0,0,s,0,16,0,0,0,0,0,0
1045,s,19,4,s,s,s,0,3,0,d,0,s,1,31,0,0,20,d,25,0,0,s,0,16,10,0,0,0,0,0
I136,s,19,4,0,s,10,0,3,0,2,0,s,1,31,0,0,20,0,25,0,0,s,0,16,30,0,0,0,0,2
