cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
I2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,21,4,0,0,8
I3,0,0,0,1,0,15,0,10,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,16,0,21,4,0,0,8
I4,0,0,0,1,0,15,0,10,0,0,0,3,0,0,2,0,0,0,0,38,0,0,0,16,0,21,4,0,s,8
I5,0,0,1,1,0,15,0,10,0,0,0,3,0,0,2,0,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I6,0,0,1,1,0,15,0,10,0,0,0,3,0,0,2,0,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I7,0,0,1,1,0,15,0,10,0,0,0,3,0,0,2,12,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I8,0,0,1,1,0,15,0,10,0,0,0,3,s,0,2,12,0,0,7,38,0,0,2,16,1,21,4,0,s,8
I10,3,0,1,1,0,15,0,10,s,0,0,3,s,0,2,12,0,0,7,38,0,0,2,16,1,21,4,0,s,8
1507,3,d,1,d,0,15,0,d,s,d,0,d,s,0,d,d,0,1,7,38,0,0,2,16,1,21,4,0,s,8
1506,d,0,d,1,0,d,0,10,s,0,0,3,s,0,2,12,0,0,7,38,0,0,2,16,d,s,s,0,s,8
I12,0,0,1,1,0,15,0,10,3,0,0,3,s,0,2,12,0,0,7,38,0,0,2,16,1,21,4,0,s,8
I13,0,0,1,1,0,15,0,10,3,0,0,3,s,0,2,12,0,0,7,38,0,0,2,16,1,21,4,0,s,8
1425,0,0,1,1,0,15,0,10,d,15,0,3,s,0,2,12,0,0,d,38,0,0,2,16,d,21,4,0,s,8
1424,0,3,1,1,0,15,0,10,3,d,d,3,s,d,2,12,0,0,7,d,d,0,2,16,1,21,d,0,s,d
1627,0,0,1,1,0,d,0,s,3,0,2,3,s,0,2,d,1,0,7,38,0,0,2,d,d,21,4,0,s,8
I15,0,1,1,1,0,15,0,10,0,0,1,3,2,0,2,12,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I16,0,1,1,1,0,15,0,10,0,0,1,3,2,0,2,12,0,0,7,38,0,0,0,16,5,21,4,0,s,8
I17,0,1,1,s,0,15,0,10,0,2,1,3,2,13,2,12,0,0,7,38,0,0,0,16,5,21,4,0,s,8
1311,0,1,1,s,d,15,0,10,0,2,1,3,2,13,2,12,0,0,d,38,0,0,0,16,5,21,4,0,s,8
1310,0,1,d,s,d,15,d,10,d,2,1,3,2,13,2,d,0,0,7,38,20,0,d,16,5,d,4,d,s,8
1420,0,1,1,1,57,15,0,10,0,0,d,3,2,0,2,12,0,3,7,38,0,0,0,16,5,21,4,d,s,8
1283,0,d,1,1,0,15,0,10,0,0,1,s,2,0,2,12,0,d,7,38,s,0,0,d,5,21,4,2,s,8
I22,0,0,1,1,0,15,0,10,0,0,0,3,0,0,2,0,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I23,0,0,1,1,0,15,0,10,0,0,0,3,5,0,2,0,0,0,7,38,0,0,0,16,0,21,4,0,s,8
I24,0,0,1,1,0,15,0,10,0,0,0,3,5,0,2,0,0,0,7,38,0,0,0,16,0,21,4,0,s,8
1606,3,0,1,1,0,d,11,10,0,d,s,3,5,d,2,7,d,0,7,38,0,0,0,16,4,21,4,0,s,8
I26,3,0,1,1,0,15,0,10,0,0,0,3,5,0,2,6,0,0,7,38,0,0,0,16,0,21,4,0,s,8
1639,d,0,1,1,0,15,0,10,d,0,0,3,5,s,2,6,0,0,7,38,d,0,d,16,d,21,4,0,s,8
1638,3,0,1,1,0,15,d,d,0,0,0,3,5,0,2,6,0,0,7,38,0,d,d,16,0,21,4,0,s,8
1434,0,0,1,1,0,d,0,10,d,0,0,3,5,25,2,18,13,0,7,d,d,0,0,16,0,21,4,2,s,8
