cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1506,0,21,?,12,?,1,13,9,23,10,2,10,6,?,3,1,12,0,25,0,1,1,?,0,9,0,28,5,2,1
1425,0,21,?,12,15,1,?,9,?,10,2,10,6,0,0,1,12,0,25,?,0,?,0,0,9,0,28,5,2,1
1282,0,0,?,12,0,1,13,?,23,10,2,10,?,0,0,1,?,0,25,?,0,1,0,6,9,?,28,?,?,0
1599,0,?,?,?,0,1,13,?,23,10,2,10,6,0,0,1,12,?,25,0,0,?,0,0,?,18,28,5,2,0
1598,0,0,?,12,0,1,?,9,23,10,2,10,6,0,0,?,12,0,25,0,?,?,?,0,?,18,28,5,2,0
1607,2,0,?,12,0,?,13,?,23,10,2,10,?,?,?,1,?,26,?,?,?,0,0,4,9,?,28,5,2,1
1639,2,0,?,?,0,1,13,?,23,10,2,10,6,6,0,1,12,26,?,0,0,0,0,4,9,0,28,5,2,0
1638,2,0,?,12,?,1,13,?,23,10,2,10,?,6,0,1,12,26,?,0,0,0,0,4,9,?,28,5,2,0
1435,0,?,?,12,?,1,13,?,23,10,2,10,6,6,0,1,12,0,25,?,1,0,?,0,9,?,28,5,?,?
1434,0,?,?,12,0,?,13,?,23,10,2,10,6,?,?,1,12,0,25,0,0,0,0,0,?,0,?,5,2,0
1333,0,0,?,12,0,1,13,?,23,10,2,10,6,6,0,?,?,0,25,?,?,0,0,0,9,?,?,5,2,0
1332,0,?,?,12,0,1,13,?,23,10,2,?,6,6,0,1,12,0,25,3,0,0,0,?,9,0,?,5,2,0
1521,0,37,?,12,0,1,?,?,?,10,2,?,6,7,0,1,?,0,25,1,0,0,0,0,9,0,28,5,2,6
1520,4,37,?,12,0,1,?,?,?,10,?,10,6,7,0,?,?,?,25,1,0,0,0,0,9,0,28,5,2,?
1505,0,0,?,12,0,1,?,?,23,10,2,10,6,0,0,1,12,8,25,1,0,0,0,0,?,0,28,5,2,?
1504,0,0,?,12,0,1,?,?,23,10,2,10,6,0,0,1,12,?,25,1,0,0,0,0,9,0,28,5,2,?
1491,0,?,?,12,0,1,13,?,23,10,2,10,6,0,0,1,?,0,25,0,0,0,1,0,?,13,28,5,2,0
1302,3,17,?,12,0,1,13,?,23,10,2,10,0,7,25,0,12,0,25,15,1,?,16,0,9,2,28,?,2,10
1448,3,17,?,12,22,1,13,9,23,?,2,10,0,?,?,0,12,?,25,0,0,?,0,29,9,2,?,5,2,0
1970,3,17,?,12,17,1,13,9,?,10,?,?,0,?,0,?,12,0,?,0,?,?,0,0,?,0,28,5,2,?
1052,3,17,?,12,17,1,13,?,23,10,?,10,0,?,0,0,12,?,25,0,0,?,0,0,0,0,28,5,2,0
1035,?,17,?,12,0,1,13,9,23,10,2,10,?,7,0,0,12,0,25,0,0,?,16,0,0,23,28,5,2,0
1119,?,?,?,?,0,1,13,9,23,10,2,10,17,7,0,0,12,0,25,?,?,?,10,39,0,0,?,5,?,0
1118,2,?,?,12,0,1,?,9,23,10,?,10,0,?,0,0,12,?,25,0,?,?,?,?,0,0,?,5,?,0
1411,0,17,?,?,0,1,?,9,23,10,2,10,9,0,0,?,12,0,25,0,0,?,0,0,0,0,28,5,?,6
1483,0,17,?,12,0,1,?,9,?,10,2,10,0,0,?,0,12,7,25,15,0,?,0,0,0,?,28,5,?,?
1482,0,17,?,12,0,1,13,9,23,10,2,10,0,0,0,0,12,0,25,15,0,?,0,0,?,?,?,5,?,20
1112,2,17,?,12,?,1,13,9,?,10,2,10,0,0,0,0,12,0,?,6,1,?,0,5,?,14,28,?,2,0
1404,2,17,?,12,22,1,13,9,23,10,2,10,0,0,?,?,12,?,?,0,1,?,?,5,0,14,28,5,2,0
1456,5,17,?,12,0,?,13,?,23,10,2,10,0,?,3,0,12,0,25,0,1,?,8,5,0,0,28,5,2,10
1339,0,?,?,12,0,1,13,9,23,10,2,10,0,?,?,0,12,0,25,0,?,?,0,5,?,0,28,5,2,14
1338,0,17,?,12,0,1,?,9,23,10,2,10,?,0,0,0,12,0,25,0,1,?,?,5,0,0,28,5,2,14
1286,0,29,?,?,?,1,0,9,23,10,2,10,17,6,6,1,?,11,25,0,1,22,?,4,?,26,28,0,2,?
1151,0,?,?,?,34,1,?,9,23,10,2,10,17,6,6,1,12,11,?,0,1,0,16,4,0,19,28,0,2,27
1159,0,0,?,?,?,1,9,9,23,10,2,10,17,6,6,1,12,11,25,4,1,0,16,4,0,0,28,?,2,0
1253,?,0,?,?,34,?,?,9,23,10,2,10,?,6,6,1,12,11,25,0,1,0,16,4,0,0,28,?,2,0
1252,0,0,?,?,34,?,0,9,23,10,?,10,17,6,6,1,12,11,?,0,1,0,16,?,0,0,28,?,?,0
1343,?,?,?,?,?,1,0,?,23,10,2,10,17,6,?,1,12,1,25,0,1,1,?,0,0,?,28,?,2,1
2029,0,15,?,?,?,1,?,?,23,?,2,10,17,6,?,1,12,1,25,0,1,?,0,0,0,0,28,7,2,1
2028,4,15,?,?,0,1,?,9,23,10,2,10,17,6,?,1,?,1,25,0,1,1,?,0,0,0,28,7,?,1
1191,0,0,?,?,0,1,?,9,?,?,2,10,15,7,?,1,12,1,25,?,1,0,?,?,0,0,28,0,2,0
1190,0,0,?,?,0,1,0,9,?,10,2,10,15,7,0,1,12,0,25,0,1,0,0,?,0,?,28,0,2,0
1298,?,?,?,?,0,1,18,9,?,?,2,10,15,7,0,1,12,0,25,?,?,0,0,?,?,0,28,0,2,0
1263,0,24,?,?,?,1,?,9,23,10,2,?,15,3,?,1,12,0,?,0,1,17,0,?,0,0,28,0,2,0
1262,0,24,?,?,0,1,0,9,23,10,2,10,15,3,0,1,12,0,25,0,1,0,0,?,0,0,?,0,2,0
1376,0,0,?,?,29,1,0,?,23,10,2,10,?,?,0,1,12,?,25,0,1,0,0,?,0,0,28,0,2,0
1250,0,?,?,?,0,1,0,9,23,10,2,?,15,0,0,1,?,8,?,0,1,0,?,0,9,?,28,0,2,18
1078,0,29,?,?,0,1,0,9,23,10,2,10,15,?,18,1,12,8,25,4,1,0,0,0,9,0,28,?,2,18
1172,0,2,?,?,0,1,?,9,?,10,2,10,15,0,0,1,12,0,25,3,1,3,0,0,9,0,28,?,2,0
