cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
1507,?,?,?,1,?,4,0,35,0,21,0,0,6,?,7,?,0,?,4,?,0,6,4,0,?,39,2,1,8,?
1506,?,?,?,1,?,?,0,35,0,21,0,0,6,?,7,?,0,?,4,1,8,6,4,0,?,39,2,1,8,5
1981,?,1,?,?,?,4,?,0,0,21,0,8,6,?,7,?,0,0,4,1,0,?,4,?,5,?,2,1,8,5
1425,?,1,?,0,?,4,?,27,?,21,0,0,?,?,7,?,1,?,4,1,0,6,4,0,5,39,2,1,?,5
1424,?,1,?,?,?,4,0,?,1,21,0,0,6,?,7,?,?,0,4,1,0,6,4,0,5,39,2,1,8,?
1626,?,1,?,1,?,4,0,0,0,21,0,0,6,?,7,?,0,0,4,1,0,6,4,0,5,39,2,1,8,?
1310,?,1,?,1,1,4,7,2,0,?,1,0,?,?,7,?,0,?,?,1,?,6,4,0,5,39,2,1,8,5
1421,?,1,?,1,1,4,7,2,0,17,1,?,6,?,7,?,0,0,?,1,12,6,4,4,5,39,2,1,8,?
1283,?,1,?,?,1,4,?,?,23,0,1,2,6,?,7,?,?,?,?,1,2,6,?,?,5,?,?,1,8,5
1282,?,1,?,1,1,4,7,2,23,0,1,41,6,?,7,?,0,?,?,1,?,6,4,?,5,?,2,1,8,5
1607,?,1,?,?,1,4,0,0,0,18,1,?,6,?,7,?,0,?,?,1,2,3,4,0,?,39,0,1,8,5
1639,?,1,?,?,1,4,0,0,?,?,1,0,6,?,7,?,0,0,11,1,2,0,4,0,5,39,0,1,8,5
1435,?,1,?,?,1,4,0,3,0,18,1,?,6,?,7,?,0,0,?,1,2,?,4,0,5,39,?,1,?,5
1434,?,1,?,?,1,4,0,0,0,18,1,?,6,?,7,?,0,0,0,1,2,0,4,0,5,39,0,1,8,5
1333,?,?,?,?,1,4,0,0,0,18,1,0,6,?,7,?,0,0,0,?,2,0,?,?,5,?,0,1,?,5
1332,?,1,?,?,?,4,0,0,0,18,1,0,6,?,7,?,0,0,0,1,2,0,4,0,5,39,0,1,8,5
1521,?,1,?,?,1,?,0,0,33,?,1,31,?,?,7,?,0,4,0,1,2,0,4,?,?,39,2,1,8,5
1490,?,1,?,?,1,4,0,0,33,18,1,31,6,?,7,?,?,4,33,1,2,0,4,0,5,39,0,?,?,5
1754,?,1,?,?,1,4,?,?,33,18,?,31,6,?,7,?,1,?,33,1,?,0,4,0,5,39,0,1,8,5
1523,0,1,?,0,1,0,0,?,0,0,0,0,6,0,?,?,?,8,0,?,9,3,4,14,?,?,0,1,8,3
1449,?,1,?,0,1,0,0,0,?,0,?,0,6,8,7,?,0,8,0,?,9,3,4,?,5,?,0,1,?,3
1448,0,1,?,?,?,?,0,0,?,?,0,0,6,5,7,?,0,8,0,?,9,3,4,14,5,?,0,?,8,3
1349,0,1,?,0,1,0,0,?,0,0,1,0,6,0,7,?,0,8,4,?,9,3,4,14,5,?,0,?,8,3
1348,0,1,?,0,1,0,0,24,0,0,1,5,6,0,7,?,0,8,4,?,9,3,4,14,5,?,0,?,8,?
1970,12,1,?,?,1,0,?,0,?,0,1,0,6,0,7,?,?,0,?,?,?,3,4,14,5,?,2,1,8,3
1052,?,?,?,0,?,0,0,0,?,0,1,0,?,0,7,?,15,0,0,?,9,3,4,14,5,?,2,1,8,?
1192,12,1,?,0,?,0,7,4,0,0,?,0,6,0,7,?,?,0,?,?,9,3,4,14,5,?,2,1,8,?
1125,12,1,?,0,1,12,?,0,0,0,1,0,?,0,7,?,0,0,?,?,9,?,4,14,5,?,0,1,8,?
1124,0,?,?,0,1,12,?,?,0,?,1,41,6,0,7,?,?,0,?,?,9,3,4,14,5,?,0,1,8,?
1118,0,1,?,?,1,0,7,0,0,?,0,42,6,?,7,?,0,16,0,?,9,0,?,?,?,?,?,1,8,3
1161,?,1,?,0,?,0,7,0,0,0,0,0,6,11,7,?,0,0,0,?,?,0,4,?,5,39,2,1,8,3
1160,0,1,?,0,?,0,7,0,0,0,0,0,6,11,7,?,0,0,?,?,9,0,4,14,5,?,2,1,8,3
