cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
I1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
I3,0,0,0,0,0,16,0,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,10,0,22,0,1,0
I4,0,0,0,0,0,16,0,0,0,0,5,3,0,0,0,4,0,0,0,0,1,0,0,0,10,0,22,0,1,0
I5,0,0,0,0,0,16,0,0,0,0,5,3,0,0,0,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I6,0,0,0,1,0,16,0,0,0,0,5,3,0,0,2,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I7,0,0,0,1,0,16,0,0,0,0,5,3,0,0,2,4,0,0,0,41,1,0,0,0,10,0,22,2,1,0
I8,2,0,0,1,0,16,0,0,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,s,s,22,2,1,0
I9,2,0,0,1,1,16,3,0,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,s,s,22,2,1,0
1506,2,0,0,1,1,16,3,0,0,d,d,3,0,0,2,4,0,2,0,41,d,1,0,7,s,s,d,2,1,0
1981,d,d,0,1,1,d,3,0,0,5,5,3,0,0,2,4,0,2,0,d,1,0,0,0,s,s,22,d,1,d
I12,2,0,0,1,0,16,0,0,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,s,s,22,2,1,0
1425,2,0,d,d,0,16,31,0,d,0,5,3,d,d,2,d,0,2,0,41,1,0,0,0,s,s,22,2,1,d
1627,2,0,0,1,0,16,d,0,0,0,5,3,d,0,2,4,0,2,0,41,1,0,0,s,s,s,22,2,1,0
1283,s,2,4,d,d,d,5,d,0,0,5,3,d,0,2,d,3,0,0,41,1,0,0,d,10,s,22,2,s,0
I22,0,0,0,1,1,16,0,0,0,0,5,3,0,0,2,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I23,0,0,0,1,1,16,0,0,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,10,0,22,0,1,0
1607,0,0,5,s,1,16,s,d,0,0,5,3,0,0,2,4,0,2,0,41,d,d,0,0,10,0,22,0,d,0
I27,0,0,0,1,1,16,0,s,0,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,10,0,22,0,1,0
I28,0,0,s,1,1,16,0,s,26,0,5,3,0,0,2,4,0,2,0,41,1,0,0,0,10,2,22,0,1,0
1435,0,0,s,1,d,16,0,s,26,0,5,3,0,d,d,4,0,2,d,41,1,0,0,0,10,2,22,0,1,0
1434,0,0,s,1,1,16,d,s,26,0,d,3,0,0,2,4,0,2,0,41,1,0,d,0,10,2,22,0,1,0
I29,0,0,0,1,1,16,41,s,0,0,5,3,0,0,2,4,0,2,0,41,1,0,1,0,10,0,22,0,1,0
1333,0,0,0,1,1,d,41,s,d,0,5,3,3,0,2,4,0,2,0,41,1,0,1,0,d,0,d,0,1,0
1332,0,d,0,1,d,16,41,s,0,0,5,s,0,d,2,4,0,2,0,41,d,0,1,d,10,0,d,0,1,0
I30,s,0,0,1,1,16,0,17,0,0,5,3,0,0,2,4,0,0,0,41,1,0,0,0,10,0,22,2,1,0
I31,s,0,0,1,1,16,0,17,0,0,5,3,0,0,2,4,0,0,0,41,s,0,0,0,10,0,22,2,1,0
I32,s,0,0,1,1,16,0,17,0,0,s,3,0,0,2,4,0,0,0,41,s,0,0,0,10,0,22,2,1,0
1521,s,0,d,d,1,d,0,17,0,d,s,3,d,0,2,4,0,0,0,41,s,0,0,0,10,d,22,d,1,0
1520,s,0,d,1,1,16,0,17,d,0,s,3,0,9,2,4,0,0,0,41,s,0,0,0,10,0,22,2,1,0
1505,s,0,0,1,1,16,0,17,0,0,5,3,0,0,2,d,0,0,0,41,s,1,0,0,10,0,22,d,d,10
I34,s,0,0,1,1,16,0,17,0,5,5,3,0,0,2,4,0,0,0,s,1,0,0,0,10,0,22,2,1,0
1490,s,0,0,1,1,16,0,17,d,5,5,3,0,0,s,4,0,0,0,s,1,0,0,1,10,0,22,2,1,0
1754,s,0,0,1,d,16,0,17,0,5,5,3,d,0,2,4,1,1,0,s,1,0,0,2,d,0,22,2,1,d
I37,0,0,0,0,0,16,2,0,0,0,5,3,0,0,0,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I38,0,0,0,0,0,16,2,0,0,0,5,3,0,0,0,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I39,0,0,s,0,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,2
I40,0,0,s,0,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,2
1303,0,2,s,0,0,16,2,0,0,0,d,3,0,0,0,4,1,0,1,41,1,d,8,0,10,0,22,0,1,2
1522,0,d,s,s,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,d
I43,0,0,s,0,0,16,2,0,0,0,5,3,0,0,0,4,0,0,1,41,1,0,8,0,10,0,22,0,1,2
1449,s,0,s,0,0,16,2,s,d,0,d,3,0,0,0,d,0,0,d,41,1,0,8,0,10,0,d,2,1,2
1348,0,d,s,0,0,d,2,0,0,0,5,3,d,0,0,4,0,0,1,41,s,0,8,0,s,2,22,0,1,s
I46,0,0,0,0,0,16,2,7,0,0,5,3,0,0,0,4,0,0,0,41,1,0,0,0,10,0,22,0,1,0
I47,2,0,0,0,0,16,2,7,0,0,5,3,0,0,0,s,0,0,0,41,1,0,0,0,10,2,22,0,1,0
1970,d,d,0,0,1,d,2,7,10,0,5,3,0,0,0,s,0,2,d,41,s,0,0,2,10,2,22,2,1,d
1193,2,0,0,0,s,16,2,7,0,0,5,d,0,0,d,s,0,d,0,41,1,0,1,1,10,2,22,0,1,0
1035,2,2,d,0,1,16,d,7,0,d,d,3,0,0,0,4,0,0,0,41,1,d,8,0,d,0,22,6,1,3
I54,0,0,0,0,0,16,2,s,0,0,5,3,0,15,2,4,0,0,0,41,1,0,5,1,10,0,22,2,1,0
1160,d,s,d,0,0,d,2,s,8,0,5,3,d,15,2,4,1,0,0,41,d,1,5,1,10,2,22,2,d,0
I66,2,0,0,0,1,16,2,s,10,0,5,3,0,15,2,4,0,0,16,41,1,0,5,1,10,0,22,2,1,0
1456,2,0,s,d,1,d,2,s,10,0,5,d,0,15,2,4,0,2,d,41,1,d,5,d,10,2,22,2,s,0
1338,2,0,0,d,1,16,2,s,d,0,5,3,3,d,d,4,0,0,16,41,1,d,5,d,d,0,22,2,1,0
I69,0,0,4,0,0,16,0,0,0,0,5,3,0,0,0,s,0,0,21,0,1,0,0,0,10,0,22,0,1,0
I70,0,0,4,0,0,16,0,0,0,0,5,3,0,0,0,s,0,0,21,0,1,0,0,0,10,0,22,0,1,0
I71,0,0,4,0,0,16,0,0,0,0,5,3,0,0,0,s,0,0,21,0,1,0,0,0,10,2,22,0,1,0
I72,0,0,4,0,0,16,0,0,0,0,5,3,0,0,0,s,0,0,21,0,1,0,0,0,10,2,22,0,1,0
I73,0,0,4,0,0,16,0,8,0,0,5,3,3,0,0,s,0,0,21,0,1,0,0,0,10,2,22,0,1,0
1287,0,0,4,d,0,16,0,8,0,0,5,3,3,0,d,s,0,0,21,0,d,d,0,2,10,2,22,0,d,0
1151,0,0,d,0,d,d,0,8,d,0,5,d,d,0,0,s,0,0,21,0,1,d,0,0,10,2,22,0,1,5
1158,0,2,d,0,1,16,0,0,0,0,5,3,d,0,0,s,0,0,21,0,1,0,0,0,10,2,22,0,d,27
I79,0,0,4,0,0,s,0,0,0,0,5,3,0,0,0,s,0,0,21,0,1,0,2,0,10,2,22,0,1,0
I80,0,0,4,0,0,s,0,1,0,0,5,3,0,0,0,s,0,0,21,0,1,0,2,0,10,2,22,0,1,0
1343,0,0,4,0,0,s,0,1,10,0,5,3,d,0,d,s,0,2,d,d,1,0,2,0,10,2,22,d,1,0
1719,d,0,4,0,0,s,d,1,0,5,5,3,0,0,0,s,1,d,d,d,1,0,2,0,10,2,22,d,1,28
1071,0,0,4,d,0,s,0,7,0,5,5,3,3,0,0,s,0,2,21,d,1,2,2,0,d,2,22,0,1,0
I87,2,0,4,0,0,16,0,0,0,0,5,3,0,27,0,s,0,0,21,0,1,1,0,0,10,2,22,0,1,0
I88,2,0,4,0,1,16,0,0,0,0,5,3,0,27,2,s,0,0,21,0,1,1,0,0,10,2,22,0,1,0
I89,2,0,4,0,1,16,0,0,0,0,5,3,0,27,2,s,0,0,21,0,1,1,0,5,10,2,22,0,1,0
I90,2,0,4,0,1,16,0,0,0,0,5,3,0,27,2,s,0,0,21,0,1,1,0,s,10,2,22,0,1,0
1191,2,d,4,0,1,16,0,7,0,d,5,3,d,27,2,s,0,0,21,0,1,d,0,s,10,2,22,0,1,0
1190,2,d,4,d,d,d,0,0,0,0,5,d,0,27,2,s,d,0,21,0,1,1,1,s,d,2,22,0,1,0
1298,2,0,d,0,1,16,0,0,0,0,5,3,0,27,d,s,s,d,21,0,1,1,0,5,10,2,22,0,d,0
I93,2,0,4,0,1,16,0,0,0,0,5,3,2,27,s,s,0,2,21,0,1,1,0,0,10,2,22,0,1,0
1263,2,0,4,0,1,16,0,0,0,0,5,d,2,27,s,s,d,2,21,0,d,1,8,d,d,2,d,0,1,0
1262,2,0,d,0,1,16,6,0,0,0,5,3,2,27,s,s,0,s,21,0,1,1,0,0,d,2,22,0,1,0
I95,2,0,4,1,1,16,0,0,0,0,5,3,0,27,0,s,0,0,21,0,1,1,0,0,10,2,22,0,1,0
I96,2,0,4,1,1,16,0,0,0,0,5,3,0,27,0,s,0,0,21,0,1,1,0,0,10,2,22,0,1,0
1251,2,0,4,1,1,16,0,0,0,0,5,3,0,27,d,s,0,0,21,4,1,1,d,0,10,2,22,0,1,27
1079,2,d,4,1,d,16,d,0,0,0,5,3,0,27,0,s,d,0,21,5,1,1,0,0,10,2,d,0,1,0
1406,2,2,4,1,1,s,0,0,d,0,5,3,0,27,0,s,0,0,21,0,d,1,0,0,10,2,22,0,1,0
I102,0,0,4,0,0,16,27,0,0,0,5,3,0,17,0,s,0,0,21,0,1,0,0,0,10,0,22,0,1,0
I103,0,0,4,0,0,16,27,0,14,0,5,3,0,17,0,s,0,0,21,0,1,0,0,0,10,3,22,0,1,0
I104,0,0,4,0,0,16,27,0,14,0,5,3,0,17,0,s,0,0,21,0,1,0,0,0,10,3,22,0,1,0
I107,0,0,4,0,1,16,27,0,14,0,5,3,7,17,0,s,0,0,21,7,1,1,2,0,10,3,22,2,1,0
1973,d,0,4,0,1,16,27,0,d,0,5,3,7,d,d,s,d,0,21,d,1,1,2,0,10,3,22,2,1,0
1972,d,0,d,0,1,16,d,0,d,d,5,d,7,d,0,s,d,0,21,d,1,1,d,0,10,3,22,2,1,0
